t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
770.2045,1.088786,0.9230399,1.468549,1.399758,0.8413951,0.8105969,0.7583901,0.2728585,-0.002693966,0.6502879,1.535197,0.539115,1.355746,0.7917892,0.6563191,0.6856911,0.7392884,0.7872097,2.409349,1.588535,-0.2492165,-0.05662044,-0.7997131,-0.6031084,-0.1232843,-0.4352799,-0.0237407,-0.1143945,0.001236266,-0.1082583,-0.6535957,-0.1615463,-0.3785235,-0.1216937,-0.2433359,-0.3800646,-0.2295076,-0.4611362,-0.7314248,-0.839959
770.3325,0.9811408,0.8289296,1.324139,1.273944,0.7131073,0.665636,0.6048318,0.2351433,0.01706467,0.5888842,1.540737,0.5296752,1.449592,0.9625853,0.7859716,1.052197,0.7992146,0.8711827,2.812567,1.782115,-0.273385,-0.06632367,-0.8059368,-0.6148687,-0.1386762,-0.450331,-0.04368483,-0.1243892,-0.007912073,-0.1165351,-0.648681,-0.1645011,-0.3595878,-0.08144585,-0.2124869,-0.3267585,-0.2280482,-0.4699377,-0.6595866,-0.8199573
770.4605,1.246892,0.9696811,1.633947,1.558557,1.131253,1.102739,1.194305,0.4293204,0.2993699,0.7580388,1.892245,0.8671355,1.888633,1.283034,1.055996,1.605665,0.9378132,1.008438,2.998492,1.957183,-0.2550907,-0.05542823,-0.7953566,-0.5822809,-0.09989376,-0.3984932,0.0227232,-0.1104683,0.02192726,-0.1065624,-0.5961154,-0.1242559,-0.30314,-0.04296393,-0.2122534,-0.2601726,-0.2177764,-0.4622804,-0.6315075,-0.8096998
770.5885,1.374802,1.055434,1.717952,1.641542,1.135364,1.133774,1.17521,0.4647097,0.2099945,0.7782193,1.861627,0.8414797,1.826604,1.183884,0.961935,1.412449,0.9145597,0.9696455,2.87757,1.881704,-0.2603889,-0.06357431,-0.7776906,-0.5842604,-0.1018825,-0.4067742,0.01145728,-0.1249306,-0.02934796,-0.1104003,-0.6105083,-0.1420515,-0.3224452,-0.08178806,-0.2321088,-0.3012584,-0.2263108,-0.4620909,-0.6559862,-0.8271104
770.7165,1.295624,1.028349,1.647433,1.583639,1.06112,1.043533,1.060485,0.4108852,0.1680725,0.7649251,1.778994,0.7555132,1.696177,1.078606,0.8716226,1.229333,0.8645071,0.9095939,2.734469,1.802536,-0.2499683,-0.05815707,-0.7794638,-0.5875013,-0.1152118,-0.4129048,-0.01203481,-0.122542,-0.03227447,-0.1148958,-0.6258779,-0.1381195,-0.3376509,-0.0985795,-0.2471392,-0.3072591,-0.2207169,-0.4686552,-0.676098,-0.8166237
770.8445,1.184917,0.9877871,1.54319,1.479969,0.9532528,0.9164417,0.8942175,0.3434554,0.09741774,0.7038605,1.644648,0.6462516,1.494523,0.9148977,0.7860561,0.928095,0.7987436,0.8566588,2.521727,1.695691,-0.259365,-0.05657594,-0.7835763,-0.5943279,-0.1290417,-0.4328349,-0.02773997,-0.1321817,-0.02950052,-0.1168338,-0.6438976,-0.1547743,-0.3625212,-0.1252638,-0.2650703,-0.350134,-0.232031,-0.4843551,-0.7219056,-0.8304613
770.9725,1.07992,0.9213777,1.418754,1.360879,0.8232455,0.7705187,0.7354091,0.258812,0.02564116,0.6288427,1.504383,0.5158969,1.295644,0.7474654,0.6523198,0.6196476,0.7247906,0.7939401,2.353701,1.576147,-0.2670243,-0.06015486,-0.8030759,-0.6008385,-0.1370172,-0.447513,-0.04985777,-0.1269247,-0.02392809,-0.1134329,-0.6562073,-0.1733214,-0.3875946,-0.1373566,-0.2616998,-0.3767196,-0.2311379,-0.4861642,-0.7499683,-0.8353243
771.1005,1.006904,0.8360415,1.364609,1.340594,0.9234557,0.8508009,0.8832188,0.3197909,0.200874,0.6704237,1.708759,0.7071685,1.703111,1.167373,0.9602222,1.427272,0.866796,0.941232,2.875694,1.894892,-0.3005811,-0.07058509,-0.8314077,-0.6053186,-0.1329181,-0.4357976,-0.02297584,-0.1338804,-0.004089142,-0.1160627,-0.6278491,-0.1483738,-0.3312005,-0.07298966,-0.2153372,-0.2640719,-0.2242918,-0.4748145,-0.6671522,-0.8006746
771.2285,1.307995,1.030073,1.669395,1.604827,1.180803,1.126695,1.228533,0.457865,0.2947823,0.7924318,1.890726,0.8726662,1.869117,1.248877,1.028655,1.554319,0.9260345,0.9678323,2.873631,1.907678,-0.2496647,-0.05586153,-0.7905821,-0.5845405,-0.111281,-0.4098387,-0.0008234967,-0.1248357,-0.02269021,-0.117613,-0.609904,-0.1365232,-0.3130056,-0.07149431,-0.2243736,-0.2649728,-0.2261832,-0.4697693,-0.6716562,-0.8016127
771.3565,1.299836,1.041265,1.655251,1.591135,1.105011,1.054859,1.102353,0.4313426,0.2432885,0.7694334,1.803969,0.8037611,1.747934,1.122372,0.9250253,1.318462,0.8800994,0.9497838,2.775638,1.822789,-0.2441341,-0.05987906,-0.7802103,-0.588814,-0.1236719,-0.4169612,-0.02015883,-0.1275489,-0.06395211,-0.1270429,-0.6298151,-0.1552189,-0.3295788,-0.09619355,-0.254407,-0.3025567,-0.2238446,-0.4766544,-0.6879399,-0.8165708
771.4845,1.214617,1.020776,1.588804,1.521715,1.024879,0.9670374,1.00247,0.4018948,0.1392024,0.7310568,1.696855,0.7003813,1.60178,0.9901567,0.8197925,1.063004,0.8350077,0.8765255,2.629568,1.707815,-0.2517435,-0.06022825,-0.7903082,-0.5888519,-0.1359084,-0.4304457,-0.04639261,-0.1405508,-0.05426931,-0.1263737,-0.6390587,-0.1566045,-0.3496726,-0.1146072,-0.2652003,-0.338037,-0.2322008,-0.4843369,-0.7004745,-0.841426
771.6125,1.166528,0.9443574,1.462891,1.417137,0.8891346,0.8322144,0.8289579,0.3193378,0.06205124,0.6451519,1.561955,0.5751137,1.408997,0.8390539,0.6717582,0.7577692,0.7655999,0.78703,2.444212,1.572738,-0.2775012,-0.06110695,-0.7920029,-0.5984914,-0.1433627,-0.4509653,-0.06236744,-0.1448739,-0.04566369,-0.1241572,-0.6581395,-0.1742776,-0.3763954,-0.1422767,-0.2551973,-0.3775541,-0.2344253,-0.4963663,-0.7305347,-0.8506938
771.7405,1.014904,0.8652411,1.33457,1.297789,0.7589093,0.6769625,0.6660838,0.2560452,0.01369185,0.5710481,1.467126,0.4671286,1.296235,0.8139719,0.6688041,0.7459581,0.7490811,0.8082139,2.687057,1.665319,-0.2905917,-0.07235789,-0.8076686,-0.6114863,-0.1608668,-0.4684896,-0.0786212,-0.1393032,-0.04961854,-0.1227626,-0.6634595,-0.1853771,-0.3806641,-0.1345467,-0.2553747,-0.3743475,-0.2360164,-0.4951242,-0.6839502,-0.8372979
771.8685,1.167917,0.9552663,1.552584,1.515277,1.115182,1.046124,1.187316,0.4047733,0.3474454,0.7353082,1.830549,0.8579169,1.857503,1.272199,1.045078,1.568803,0.9181499,0.9440424,2.969307,1.889739,-0.2502388,-0.06374525,-0.7928672,-0.5866124,-0.1164708,-0.419538,-0.02286152,-0.126524,-0.02400382,-0.1290204,-0.6172708,-0.1550467,-0.314917,-0.06779797,-0.228023,-0.2738838,-0.2240359,-0.474672,-0.6380371,-0.8139104
771.9965,1.308723,1.064058,1.69053,1.640569,1.180061,1.142218,1.246431,0.4707745,0.2805589,0.7733493,1.854866,0.8725261,1.822964,1.1985,0.9766404,1.43223,0.9113988,0.957031,2.864671,1.829349,-0.2258151,-0.06575383,-0.7767363,-0.5823617,-0.1168441,-0.4208846,-0.02359127,-0.1275804,-0.04493153,-0.1219274,-0.62405,-0.1617764,-0.3259479,-0.09888291,-0.2559042,-0.298384,-0.2266118,-0.4827019,-0.6584597,-0.8116135
772.1245,1.271521,1.040207,1.622837,1.585395,1.09627,1.053244,1.125175,0.440566,0.2530939,0.7402256,1.771731,0.7992508,1.706772,1.09313,0.9143788,1.24589,0.8727834,0.900697,2.750664,1.731481,-0.2477836,-0.06392246,-0.7810532,-0.5929922,-0.1366551,-0.4308828,-0.05402964,-0.1481369,-0.1061095,-0.1195637,-0.6408408,-0.171882,-0.3397359,-0.1108922,-0.2676387,-0.3293149,-0.2282308,-0.4842259,-0.6702057,-0.8310375
772.2525,1.217823,0.9945689,1.519738,1.498761,0.9840888,0.9268291,0.9765472,0.3766042,0.1796775,0.6932575,1.645026,0.6804751,1.5214,0.9379309,0.7668538,0.9114633,0.8080966,0.8127318,2.570033,1.609442,-0.2759663,-0.06250172,-0.7766662,-0.5942378,-0.1392095,-0.4458447,-0.07557198,-0.1509997,-0.09214867,-0.1292886,-0.6557579,-0.1882292,-0.3627092,-0.1390344,-0.2789041,-0.3675211,-0.2341511,-0.483602,-0.699497,-0.8473294
772.3805,1.073966,0.9219229,1.4062,1.372626,0.8583238,0.7877507,0.8079455,0.2813492,0.1081715,0.6380714,1.491729,0.5420226,1.329875,0.7868776,0.6600738,0.6135948,0.7330896,0.7621798,2.392722,1.482911,-0.2616484,-0.0691834,-0.7963166,-0.5969535,-0.1568893,-0.4618329,-0.08954094,-0.1298736,-0.09250586,-0.1482511,-0.6663343,-0.1991467,-0.3857421,-0.1615494,-0.2823898,-0.4057133,-0.2367228,-0.5002589,-0.7229049,-0.8557713
772.5085,0.9581588,0.8326371,1.321939,1.339235,0.9060494,0.8454092,0.9302059,0.3320934,0.2082072,0.6465731,1.694844,0.7379519,1.708964,1.17486,1.006071,1.401469,0.8782517,0.8673362,2.944888,1.813602,-0.2755995,-0.07370631,-0.8150861,-0.6048571,-0.1411732,-0.4519361,-0.07503797,-0.1395405,-0.01466935,-0.1322865,-0.6448315,-0.1813648,-0.330368,-0.0869958,-0.2497359,-0.2985851,-0.2309868,-0.4580746,-0.6292833,-0.8254571
772.6365,1.278606,1.047957,1.676703,1.643999,1.220297,1.177297,1.343953,0.5031232,0.4087584,0.7917925,1.949127,0.9744899,1.962477,1.334494,1.142019,1.637275,0.9706845,1.005136,3.027287,1.885665,-0.2386351,-0.06347685,-0.7815816,-0.5831077,-0.116073,-0.4148329,-0.02901001,-0.1432938,-0.0511472,-0.1230293,-0.6120006,-0.1664711,-0.3038947,-0.07270211,-0.2534792,-0.2787382,-0.2256417,-0.4789392,-0.6217754,-0.818042
772.7645,1.360176,1.093475,1.701517,1.665307,1.180602,1.153983,1.263352,0.4959315,0.2798688,0.8110099,1.879591,0.9212331,1.845362,1.207909,1.007853,1.403765,0.9320903,0.9238816,2.885196,1.822575,-0.2388716,-0.06173937,-0.7621223,-0.5822368,-0.1271933,-0.4263833,-0.05431085,-0.135609,-0.09068294,-0.1452322,-0.6308196,-0.1885948,-0.3197455,-0.1041166,-0.2731875,-0.3112011,-0.2276498,-0.4553809,-0.6476979,-0.8271859
772.8925,1.295048,1.06383,1.626999,1.597932,1.09965,1.064712,1.140465,0.4680441,0.273958,0.775243,1.783554,0.8567297,1.694726,1.075847,0.9099836,1.17183,0.872317,0.8933627,2.718887,1.708946,-0.2491201,-0.06173613,-0.7650095,-0.587902,-0.1404338,-0.4299037,-0.07165947,-0.1556174,-0.09645834,-0.1419339,-0.6477773,-0.2027615,-0.3464745,-0.1280144,-0.2741461,-0.3376962,-0.2274881,-0.4825015,-0.6686323,-0.8257578
773.0205,1.188239,1.005349,1.517376,1.491684,0.9680212,0.9116741,0.9590632,0.3759011,0.1871083,0.7253789,1.632441,0.7038032,1.48515,0.9093992,0.7852794,0.8488352,0.7951912,0.8058724,2.518736,1.602573,-0.2511217,-0.06385506,-0.7785758,-0.595048,-0.1488441,-0.4458109,-0.0885429,-0.1529657,-0.09546737,-0.1503604,-0.6631239,-0.2075089,-0.3696192,-0.150842,-0.2892714,-0.3768986,-0.2337448,-0.4866697,-0.7074477,-0.8376934
773.1485,1.077056,0.9213737,1.384709,1.366474,0.8268534,0.7615541,0.7841306,0.2892647,0.06448866,0.6496097,1.511538,0.5838308,1.334723,0.8259916,0.6945956,0.7163067,0.7737073,0.7998371,2.708532,1.673322,-0.2748457,-0.06828038,-0.7923782,-0.6024352,-0.1561308,-0.4660532,-0.1052651,-0.1459365,-0.07982834,-0.1534923,-0.6687,-0.222,-0.3859959,-0.1523409,-0.2738006,-0.3870448,-0.240245,-0.4867474,-0.6698946,-0.8386733
773.2765,1.215113,0.9938118,1.589873,1.559661,1.151871,1.10225,1.269436,0.4438647,0.3961561,0.7858748,1.900245,0.9607328,1.927768,1.329617,1.113775,1.633429,0.9632871,0.9812089,3.058568,1.92691,-0.279914,-0.06148733,-0.7890782,-0.5808232,-0.117294,-0.4170429,-0.04630951,-0.143368,-0.03751007,-0.1466802,-0.6234782,-0.1773755,-0.3113565,-0.06720127,-0.2260877,-0.266774,-0.2243067,-0.4615057,-0.6133385,-0.7983742
773.4045,1.364612,1.118348,1.744567,1.721331,1.282307,1.25196,1.397271,0.5516807,0.4136063,0.8545948,1.975789,1.036555,1.943755,1.30065,1.093626,1.558271,0.9705024,1.011541,2.966914,1.897144,-0.2243625,-0.06319483,-0.7591647,-0.5716901,-0.1239558,-0.4072012,-0.03398095,-0.1421439,-0.06892022,-0.1321227,-0.6186481,-0.1827207,-0.3125893,-0.09269929,-0.2445576,-0.2844245,-0.2255779,-0.4732293,-0.6371337,-0.8035113
773.5325,1.395198,1.100956,1.691435,1.667117,1.174035,1.154251,1.245289,0.4830616,0.3187015,0.8364418,1.881655,0.9438126,1.817698,1.178748,0.9877084,1.318355,0.9291934,0.954297,2.838018,1.800749,-0.2480906,-0.06125343,-0.761665,-0.5760491,-0.1371334,-0.4237542,-0.07321397,-0.1388345,-0.09480235,-0.1411828,-0.6424885,-0.1984075,-0.3324456,-0.1136179,-0.2695204,-0.3137545,-0.2298695,-0.4802537,-0.656038,-0.8174626
773.6605,1.274359,1.061288,1.611102,1.570732,1.045238,1.019943,1.07375,0.4145274,0.2267482,0.7824089,1.73312,0.8250154,1.62337,1.004547,0.8392879,1.001873,0.8566509,0.8510537,2.644864,1.674516,-0.2419456,-0.05747303,-0.7685351,-0.5807985,-0.1361101,-0.432518,-0.08405827,-0.1361688,-0.08718096,-0.1465325,-0.6561272,-0.2149892,-0.3553269,-0.1355767,-0.2713565,-0.3604818,-0.2318446,-0.4684763,-0.6880848,-0.8316331
773.7885,1.193543,0.9963055,1.471739,1.444437,0.9154569,0.8691088,0.8926058,0.333029,0.1912281,0.7113308,1.581921,0.6730033,1.404497,0.8370373,0.7707297,0.6747287,0.780539,0.7771908,2.442582,1.541874,-0.2691221,-0.06047117,-0.7786499,-0.5904889,-0.1525501,-0.4480149,-0.1019135,-0.1475759,-0.08460178,-0.144706,-0.679506,-0.2248431,-0.3791966,-0.1589267,-0.2958433,-0.4013776,-0.240528,-0.4692411,-0.723016,-0.8395983
773.9165,1.03485,0.9020203,1.334556,1.322193,0.7825012,0.7205445,0.7356418,0.2970708,0.1608606,0.6449462,1.570084,0.6520206,1.494263,1.017896,0.8341344,1.040581,0.8288746,0.8403257,2.836461,1.743347,-0.2684969,-0.06722599,-0.7859481,-0.602021,-0.1620627,-0.45999,-0.1181732,-0.1590143,-0.06661645,-0.1321664,-0.6754645,-0.2242312,-0.3613776,-0.122435,-0.2250968,-0.354477,-0.2343903,-0.4497921,-0.6488366,-0.8286972
774.0445,1.276923,1.04476,1.631025,1.600387,1.20241,1.155391,1.315341,0.4711312,0.4412706,0.8185367,1.929101,0.9873177,1.950561,1.33509,1.136062,1.60665,0.9787992,1.008652,3.020091,1.933718,-0.2449205,-0.0547964,-0.7690688,-0.5714906,-0.1231189,-0.4094266,-0.04086486,-0.1394306,-0.02828867,-0.1340401,-0.6326907,-0.1867176,-0.3091036,-0.07510734,-0.2216015,-0.2829185,-0.2337733,-0.4645331,-0.6284036,-0.8109609
774.1725,1.377886,1.118227,1.722155,1.678293,1.214898,1.179108,1.306803,0.4935428,0.3865944,0.8315405,1.899232,0.9612659,1.874366,1.232981,1.046681,1.411393,0.9432637,0.9845966,2.889779,1.85302,-0.2393026,-0.06118089,-0.7537789,-0.5729001,-0.1341647,-0.4137947,-0.0563699,-0.1307549,-0.0943972,-0.1246242,-0.6417164,-0.1904184,-0.3257554,-0.1085026,-0.2610104,-0.3115003,-0.2305802,-0.4697995,-0.6546836,-0.8163184
774.3005,1.28277,1.085753,1.651693,1.60667,1.139016,1.084648,1.174102,0.4633039,0.3446386,0.8178614,1.803923,0.8782825,1.746988,1.123039,0.9609782,1.206308,0.907954,0.9016606,2.758985,1.748372,-0.2319481,-0.06488823,-0.7639365,-0.5779946,-0.1484659,-0.4247313,-0.07610433,-0.1466118,-0.1315283,-0.1428974,-0.6526307,-0.2053082,-0.340042,-0.1264578,-0.267144,-0.3370465,-0.2378491,-0.4605002,-0.6719513,-0.8280667
774.4285,1.262629,1.03423,1.535294,1.503556,1.010429,0.9440029,1.015859,0.4043783,0.2165309,0.7601435,1.664744,0.7459282,1.541133,0.9403831,0.834343,0.8852869,0.8245871,0.8367173,2.554198,1.635189,-0.2711158,-0.06183147,-0.7607739,-0.5850427,-0.1581049,-0.4386971,-0.09878039,-0.1528286,-0.09497625,-0.1458185,-0.6738459,-0.2128818,-0.367011,-0.140994,-0.2745659,-0.3733096,-0.2337838,-0.4682544,-0.7047217,-0.8357918
774.5565,1.132396,0.9557327,1.4105,1.380322,0.8539619,0.7854263,0.8365798,0.3343845,0.1301844,0.6774395,1.508873,0.6145177,1.348614,0.7850914,0.7148762,0.5812124,0.7573099,0.7849599,2.391765,1.498201,-0.2658353,-0.06628454,-0.7818273,-0.5916285,-0.154923,-0.4521455,-0.1089471,-0.1643281,-0.07772548,-0.1381709,-0.6879411,-0.2300091,-0.3887696,-0.1663291,-0.2829236,-0.4095829,-0.242757,-0.4900731,-0.7264813,-0.84554
774.6845,0.9922621,0.8699561,1.31957,1.325085,0.9071846,0.8287587,0.9327231,0.3295522,0.2744626,0.6819484,1.670827,0.7680221,1.707348,1.174512,0.9988611,1.358716,0.8839927,0.9045761,2.886425,1.800001,-0.2720157,-0.07760695,-0.8017157,-0.593495,-0.1455486,-0.4437528,-0.09301233,-0.1474038,-0.040365,-0.1163369,-0.6611868,-0.2072877,-0.3357591,-0.09594368,-0.2276047,-0.3150313,-0.2352138,-0.4764877,-0.6419367,-0.8256245
774.8125,1.296135,1.048026,1.627999,1.586072,1.170385,1.102369,1.278754,0.4704315,0.4328154,0.8226619,1.838367,0.9369712,1.883099,1.267211,1.066738,1.49053,0.9380014,0.9578251,2.879853,1.834994,-0.2617837,-0.06251301,-0.7681682,-0.5726667,-0.1265428,-0.4142501,-0.04968881,-0.1355788,-0.07316902,-0.1330473,-0.6351433,-0.1938977,-0.318359,-0.09506273,-0.2385754,-0.2980556,-0.229728,-0.4595675,-0.6502124,-0.8157595
774.9405,1.258648,1.043724,1.611168,1.558786,1.089311,1.027314,1.156565,0.4405159,0.298795,0.7799641,1.747233,0.850584,1.751567,1.137904,0.9683984,1.279028,0.9021877,0.9199984,2.780328,1.75961,-0.2311799,-0.06550135,-0.7620593,-0.5793673,-0.1410468,-0.4275306,-0.07802605,-0.1462903,-0.1101824,-0.126646,-0.6516853,-0.2017439,-0.3387724,-0.1181995,-0.269643,-0.323333,-0.2357939,-0.4739532,-0.661199,-0.8136349
775.0685,1.219439,1.019618,1.532805,1.488621,1.00254,0.9333969,1.041611,0.385746,0.201009,0.7355491,1.643605,0.7513898,1.599018,1.002196,0.8446724,1.023222,0.8442442,0.85614,2.59958,1.655076,-0.2430812,-0.06563303,-0.7651491,-0.5839237,-0.1416112,-0.4321,-0.09149662,-0.1419007,-0.06571741,-0.1274677,-0.6640532,-0.207741,-0.3599971,-0.1404683,-0.2692882,-0.3507257,-0.2336583,-0.4784754,-0.6953704,-0.8181129
775.1965,1.133149,0.9448887,1.420653,1.379929,0.8803075,0.7827238,0.8683724,0.3051219,0.178591,0.681322,1.496713,0.6076884,1.391574,0.8413711,0.7350435,0.726763,0.7739588,0.7657193,2.415144,1.556205,-0.2794616,-0.0674736,-0.7806778,-0.5952429,-0.1533608,-0.4476698,-0.1042751,-0.133045,-0.1022619,-0.1356533,-0.678115,-0.2193086,-0.3824365,-0.1612347,-0.2899078,-0.3958487,-0.2421938,-0.4773135,-0.726964,-0.8318542
775.3245,0.9811013,0.8539119,1.288008,1.250523,0.7293577,0.6304697,0.6803166,0.2424198,0.09844068,0.6079507,1.412678,0.5117414,1.316246,0.8427033,0.7382406,0.7758221,0.7756961,0.7837715,2.674246,1.663741,-0.2754635,-0.07824961,-0.7882341,-0.6038298,-0.1634156,-0.4663293,-0.1176583,-0.1277516,-0.07964254,-0.129331,-0.6820907,-0.2309685,-0.3887301,-0.1416204,-0.261164,-0.3763107,-0.2398273,-0.4721844,-0.6744174,-0.8233001
775.4525,1.158911,0.946093,1.517947,1.467513,1.090148,0.999016,1.207261,0.4010223,0.397709,0.7607923,1.765139,0.8754323,1.837236,1.261393,1.089431,1.537563,0.9272638,0.9137079,2.918156,1.864964,-0.265956,-0.06913968,-0.7814047,-0.5837407,-0.1289432,-0.4150904,-0.05626323,-0.1219738,-0.04003512,-0.1300875,-0.6363825,-0.1937957,-0.3262401,-0.0786105,-0.2358658,-0.2847379,-0.2292824,-0.4442836,-0.6379411,-0.8035501
775.5805,1.283067,1.016892,1.623122,1.559348,1.114352,1.057812,1.228426,0.4429886,0.3300673,0.7956117,1.757165,0.8631083,1.784134,1.179022,0.9794787,1.363467,0.9097178,0.9085465,2.812604,1.784481,-0.2550288,-0.07518131,-0.7648742,-0.5806473,-0.1287524,-0.4187363,-0.05947199,-0.1191411,-0.07040703,-0.1317855,-0.6431924,-0.1965258,-0.337329,-0.111826,-0.2387638,-0.3217156,-0.2315767,-0.4600691,-0.6549221,-0.8148746
775.7085,1.235605,0.9806026,1.543715,1.494352,1.028765,0.9635831,1.085384,0.4093662,0.264308,0.7596349,1.661578,0.7814951,1.664811,1.071787,0.8879362,1.160802,0.8630388,0.8726141,2.69748,1.681784,-0.2724269,-0.07872044,-0.7684591,-0.5900794,-0.1429082,-0.4311182,-0.07513024,-0.1264978,-0.08674143,-0.1317276,-0.6547747,-0.2115413,-0.351036,-0.1326247,-0.2567794,-0.3499954,-0.2282094,-0.4679655,-0.6709242,-0.834677
775.8365,1.118493,0.9380745,1.453138,1.393406,0.9056305,0.8285012,0.917575,0.3522487,0.1641459,0.6809092,1.534443,0.6455959,1.473701,0.9012628,0.7656786,0.8407149,0.7964647,0.8114726,2.526374,1.541999,-0.2710174,-0.08034813,-0.7697524,-0.5898753,-0.146025,-0.4414374,-0.09117446,-0.1487566,-0.05887976,-0.1227288,-0.6718999,-0.2172817,-0.3737835,-0.1461894,-0.2632224,-0.3898405,-0.236803,-0.4843834,-0.6895447,-0.8448572
775.9645,1.025026,0.8646771,1.32689,1.288781,0.7763524,0.6813402,0.7522691,0.2602843,0.1118683,0.6050878,1.38497,0.490667,1.27039,0.7432078,0.6790664,0.5181499,0.7167295,0.7328137,2.437404,1.452061,-0.2882844,-0.08154038,-0.7824057,-0.6046791,-0.1550233,-0.4529379,-0.101207,-0.1347426,-0.04435614,-0.1189174,-0.6838003,-0.2243714,-0.3990133,-0.1683177,-0.2799767,-0.4269526,-0.2358216,-0.4816575,-0.6903731,-0.8627003
776.0925,0.9749985,0.8319294,1.372391,1.338735,0.9700931,0.8677036,1.038659,0.3614299,0.3553552,0.6812625,1.665054,0.7770088,1.773815,1.228365,1.034096,1.49088,0.9058025,0.9342649,2.945408,1.824215,-0.2829875,-0.08085212,-0.7939358,-0.5933377,-0.1340849,-0.4253124,-0.05712504,-0.1475975,-0.05919556,-0.1090378,-0.6471163,-0.1952868,-0.3286035,-0.07620023,-0.2061242,-0.3039073,-0.2318114,-0.4658112,-0.6163408,-0.8103123
776.2205,1.304218,1.014391,1.645618,1.582661,1.179962,1.11163,1.311938,0.4761998,0.3814814,0.8351758,1.859862,0.9350284,1.923903,1.316291,1.106605,1.594726,0.9611577,0.958227,2.933632,1.857565,-0.2607298,-0.07374286,-0.760887,-0.5771249,-0.1180275,-0.4018715,-0.0268644,-0.1219819,-0.003436881,-0.1333682,-0.6225553,-0.1759918,-0.3133318,-0.08461424,-0.2317854,-0.3000197,-0.2222795,-0.4523945,-0.6290452,-0.8100067
776.3484,1.30177,1.021073,1.631188,1.566386,1.098415,1.044356,1.178076,0.477208,0.2790014,0.792096,1.771548,0.8630361,1.795659,1.174758,0.9666863,1.355055,0.9199383,0.949869,2.809187,1.793717,-0.2711765,-0.07776507,-0.75495,-0.585811,-0.1231968,-0.4175826,-0.04800862,-0.139327,-0.07018597,-0.125964,-0.6422601,-0.1985703,-0.3322949,-0.1120162,-0.2482935,-0.3367011,-0.2329062,-0.4813687,-0.6455598,-0.833258
776.4764,1.219927,0.9984019,1.562489,1.489178,1.005843,0.9370935,1.038545,0.4182767,0.249285,0.7514213,1.655625,0.7523079,1.632078,1.02533,0.8833429,1.076216,0.853696,0.8808551,2.644917,1.685238,-0.2646629,-0.07488749,-0.7636278,-0.5878247,-0.130138,-0.4220822,-0.05864458,-0.1503765,-0.07489175,-0.1243896,-0.653331,-0.200433,-0.3545936,-0.131578,-0.2699182,-0.3634978,-0.2328197,-0.4934686,-0.6774058,-0.8391407
776.6045,1.106017,0.9325992,1.435553,1.381197,0.8759329,0.7965233,0.8599768,0.3280402,0.1410841,0.6867835,1.510465,0.6094609,1.4305,0.8577223,0.7557034,0.7748772,0.7817553,0.763472,2.455275,1.573739,-0.2800039,-0.07791532,-0.7663115,-0.5978449,-0.1409405,-0.4388855,-0.07062067,-0.1459046,-0.05645486,-0.1294095,-0.6684427,-0.2089981,-0.3747488,-0.1463649,-0.2704446,-0.4089268,-0.2389821,-0.448776,-0.7047517,-0.8512788
776.7325,0.9840373,0.846284,1.319958,1.255219,0.7395073,0.6436957,0.6842947,0.2660758,0.1139704,0.612651,1.47514,0.5481405,1.447662,0.9665663,0.8303277,1.012496,0.8153705,0.7936835,2.797484,1.7315,-0.2813216,-0.08100225,-0.7853814,-0.6043559,-0.1483397,-0.4513818,-0.0845879,-0.1293451,-0.0470715,-0.1252782,-0.6684344,-0.2091184,-0.3660061,-0.1139919,-0.2530586,-0.3688292,-0.2404907,-0.4541982,-0.6417438,-0.8302698
776.8605,1.235749,0.9858988,1.601617,1.529093,1.158649,1.067467,1.244412,0.4348052,0.446546,0.7982498,1.873429,0.9296078,1.941443,1.334025,1.143326,1.66191,0.9779168,0.9785659,3.02878,1.960023,-0.270166,-0.06928407,-0.7692833,-0.5754394,-0.1148437,-0.3971756,-0.01081208,-0.1190261,-0.01697724,-0.1180449,-0.6210223,-0.1674181,-0.3077314,-0.05497972,-0.208875,-0.287797,-0.2274783,-0.4527231,-0.6102449,-0.8039005
776.9885,1.363066,1.087458,1.717303,1.636869,1.210028,1.155923,1.300422,0.5040256,0.3888881,0.8612467,1.885493,0.9419583,1.900801,1.252475,1.070244,1.531669,0.9622204,1.008121,2.927955,1.925658,-0.2471101,-0.07611511,-0.7503458,-0.571183,-0.1127627,-0.3997276,-0.01710836,-0.1207395,-0.06720327,-0.1314734,-0.6214303,-0.1687721,-0.3208809,-0.08537041,-0.2425485,-0.3047186,-0.2343118,-0.4776675,-0.6352547,-0.804819
