t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
662.3439,-0.953869,-0.5990037,-0.6067967,-0.508986,-0.7237786,-0.7072747,-0.7996193,-0.6623752,-0.8761658,-0.1347663,-0.7657169,-1.031275,-1.175893,-0.9015086,-1.093389,-0.8917702,-0.8290446,-0.5658503,-0.8949205,-0.3014169,0.3787438,0.2482801,0.2764782,0.2211424,0.1892412,0.2244104,0.2759679,0.2213631,0.2694789,0.1007469,0.4238471,0.3985646,0.2988186,0.2321981,0.1941633,0.253537,0.1849306,0.2268114,0.2542234,0.1774747
662.4719,-0.9457294,-0.6064819,-0.6485723,-0.540163,-0.7596059,-0.771821,-0.8631587,-0.6833723,-0.8944839,-0.1410423,-0.7996318,-1.051241,-1.223315,-0.981444,-1.15963,-0.9775925,-0.8707012,-0.6433069,-0.9674193,-0.3780224,0.3518905,0.2467355,0.2762278,0.2182015,0.1867964,0.2154604,0.2706903,0.233338,0.2620105,0.108519,0.4186386,0.3974892,0.2947104,0.2318131,0.1972928,0.255662,0.1812236,0.2295619,0.2487488,0.1739441
662.5999,-0.9549558,-0.6350699,-0.7059206,-0.5980132,-0.8303559,-0.8657699,-0.9662214,-0.7087764,-0.9513615,-0.1572963,-0.8453357,-1.089499,-1.253419,-1.096545,-1.272223,-1.118252,-0.9425935,-0.6959747,-1.056959,-0.4762778,0.338596,0.2511306,0.2799629,0.2137369,0.1925947,0.2121132,0.2688697,0.2258451,0.2668426,0.09960833,0.4226543,0.4043059,0.3072592,0.2299958,0.204875,0.2727239,0.1831495,0.2342242,0.2463348,0.1699407
662.7279,-1.021171,-0.6750703,-0.7800654,-0.6734057,-0.9192628,-0.9643444,-1.082052,-0.7492786,-1.015896,-0.2036065,-0.888768,-1.141384,-1.276848,-1.214718,-1.376778,-1.228179,-0.9943859,-0.7612836,-1.052441,-0.4481471,0.3557794,0.2528342,0.2812517,0.2119834,0.1928279,0.2116393,0.264197,0.226472,0.2710221,0.09794898,0.4296604,0.4141907,0.3220248,0.2269082,0.1983708,0.261759,0.1815946,0.2521616,0.2514192,0.1704082
662.8559,-1.057268,-0.6878462,-0.6712791,-0.5945193,-0.8333956,-0.812406,-0.9377305,-0.7461469,-0.9397274,-0.1902608,-0.7419106,-1.013228,-1.061975,-0.9127817,-1.123625,-0.9883102,-0.8537335,-0.5749721,-0.8101234,-0.2084434,0.3942299,0.2529739,0.2741541,0.2199512,0.1992964,0.2221317,0.2737732,0.2245875,0.2656399,0.09121026,0.4425393,0.4222728,0.3371612,0.2370853,0.2103066,0.2958649,0.1833184,0.2484757,0.2600945,0.1817534
662.9839,-0.9184799,-0.6243177,-0.5272571,-0.4473101,-0.6776006,-0.6166857,-0.7141876,-0.6868232,-0.8230938,-0.1630414,-0.6568535,-0.9247928,-0.9859496,-0.7517678,-0.9900257,-0.8298524,-0.797744,-0.4853985,-0.7559716,-0.1688189,0.3835349,0.2452187,0.2744487,0.2209851,0.1953318,0.2321536,0.281826,0.2126877,0.2604532,0.08865261,0.4351543,0.4076796,0.3262608,0.2450711,0.2170729,0.3002842,0.1860831,0.2450183,0.2547248,0.179488
663.1119,-0.8749326,-0.6006551,-0.5297162,-0.4373043,-0.6761143,-0.6463917,-0.7156374,-0.6844534,-0.831239,-0.1691532,-0.7178595,-0.9653468,-1.128259,-0.8001372,-1.023459,-0.8741655,-0.8257256,-0.5437006,-0.804771,-0.2213533,0.3551856,0.246813,0.2811909,0.2170646,0.1937146,0.2177597,0.2704593,0.214143,0.2631158,0.0901095,0.4135647,0.3853734,0.2843436,0.2349539,0.2090754,0.2643139,0.1898389,0.2448595,0.2491731,0.1750181
663.2399,-0.8885463,-0.6040733,-0.5655668,-0.4704858,-0.7097675,-0.7070944,-0.7698672,-0.6737485,-0.8643091,-0.1814983,-0.7550632,-0.9872901,-1.182932,-0.868233,-1.089063,-0.9379095,-0.8545536,-0.6285073,-0.8705227,-0.2920452,0.3659449,0.2459183,0.2813981,0.2143167,0.1898475,0.2053047,0.2661843,0.2103494,0.2707622,0.09118469,0.4071662,0.3837426,0.2751032,0.2317807,0.2069172,0.2890027,0.185839,0.2537418,0.2434224,0.1715398
663.3679,-0.9104714,-0.6259944,-0.6209395,-0.5239877,-0.7796367,-0.8001168,-0.8677306,-0.710287,-0.8809786,-0.1929654,-0.8040169,-1.02925,-1.214019,-0.9844942,-1.196164,-0.9900202,-0.9113948,-0.6589807,-0.9572298,-0.3926346,0.3438869,0.2475571,0.2782952,0.207092,0.1936121,0.2049736,0.2662272,0.2220799,0.2505694,0.08875221,0.410994,0.3930043,0.2851735,0.2316259,0.205847,0.2503998,0.1893114,0.252358,0.2430715,0.1696564
663.4959,-0.989261,-0.6660991,-0.704222,-0.5977393,-0.8739062,-0.8990384,-0.9941433,-0.7396269,-0.9584202,-0.2103526,-0.8443619,-1.070544,-1.243332,-1.100505,-1.302037,-1.137906,-0.9602193,-0.7130893,-0.9603987,-0.3760217,0.3587992,0.2491533,0.2786396,0.2047453,0.1906532,0.1996079,0.2592113,0.2182794,0.268543,0.0852287,0.4185478,0.4002971,0.3053676,0.2256842,0.2014181,0.2637317,0.1877722,0.2528023,0.2450673,0.1650925
663.6239,-0.9421629,-0.6802599,-0.6064495,-0.524518,-0.7886233,-0.7653959,-0.8550096,-0.7331312,-0.8958442,-0.1938106,-0.696156,-0.9511933,-1.035566,-0.8120209,-1.051528,-0.9126846,-0.8161004,-0.5166281,-0.7196624,-0.1258038,0.3439046,0.2469988,0.2741125,0.207707,0.1950882,0.2168576,0.2716523,0.2192176,0.2702444,0.08841824,0.430781,0.409123,0.3192564,0.2414936,0.2105263,0.299595,0.1893194,0.2444018,0.2590248,0.1775
663.7519,-0.9036396,-0.62039,-0.4622941,-0.3779626,-0.6460481,-0.5686822,-0.6414335,-0.680212,-0.7680873,-0.1640183,-0.615599,-0.8738421,-0.9597615,-0.6523689,-0.9093803,-0.7672771,-0.7531184,-0.4360579,-0.6601599,-0.09036565,0.3789558,0.2405402,0.2750978,0.2140416,0.2011261,0.2252821,0.2825724,0.2185479,0.2581217,0.09077305,0.4241301,0.3994579,0.3017317,0.247842,0.2177553,0.2994032,0.1888981,0.2278106,0.2550157,0.1790138
663.8799,-0.8188602,-0.5913584,-0.4628617,-0.3639723,-0.6311316,-0.6015688,-0.6413887,-0.6629342,-0.7406486,-0.1622632,-0.6744024,-0.9003183,-1.095437,-0.7030988,-0.9578733,-0.7761597,-0.7750378,-0.507107,-0.7078376,-0.1424508,0.3361153,0.2391379,0.2783298,0.2085577,0.1842452,0.2116393,0.2738357,0.1997688,0.2483153,0.08253292,0.3989114,0.3744229,0.2652178,0.2376406,0.2102799,0.265869,0.1874506,0.2393666,0.2423684,0.1723019
664.0079,-0.8545285,-0.5951066,-0.4979624,-0.396071,-0.6741611,-0.6650922,-0.6982763,-0.6689675,-0.7649967,-0.1810682,-0.7088302,-0.9318747,-1.137279,-0.7697204,-1.018584,-0.832093,-0.8176403,-0.4992931,-0.7672865,-0.2127916,0.3431052,0.2356901,0.2720458,0.2020506,0.1913698,0.2037574,0.2658008,0.2010786,0.2504791,0.0826217,0.3938027,0.3775557,0.2575823,0.2363703,0.199148,0.2529644,0.1888765,0.2374003,0.2322098,0.1654301
664.1359,-0.9117163,-0.6224484,-0.562781,-0.4552467,-0.7481278,-0.751497,-0.7931825,-0.700987,-0.8187343,-0.1878517,-0.761484,-0.9632426,-1.166893,-0.8872337,-1.12155,-0.9371678,-0.8722268,-0.5860419,-0.8554081,-0.3106673,0.3669463,0.2404275,0.2778383,0.2013078,0.192722,0.2002053,0.2596232,0.2137926,0.2485567,0.0813012,0.3988693,0.3808648,0.2699837,0.2342163,0.2048944,0.2593714,0.1890398,0.2314653,0.2303966,0.1636028
664.2639,-0.9320356,-0.6590109,-0.6439619,-0.5232644,-0.8278717,-0.8551766,-0.9190676,-0.7348741,-0.8843796,-0.214918,-0.8053927,-1.021912,-1.196304,-1.021786,-1.242935,-1.052177,-0.936955,-0.6385563,-0.8878623,-0.3403368,0.3537891,0.2390746,0.2781539,0.1955888,0.1864506,0.2013836,0.2616142,0.2188872,0.2490005,0.08278872,0.403524,0.3985651,0.2864629,0.2331095,0.202104,0.2545903,0.1885178,0.2350864,0.2304458,0.1556971
664.3919,-0.9546233,-0.6915917,-0.5675754,-0.4742963,-0.778259,-0.7512448,-0.820107,-0.7313154,-0.8282527,-0.204783,-0.6756659,-0.9155107,-1.019738,-0.7524792,-1.026043,-0.8146036,-0.7964321,-0.4880101,-0.6378165,-0.06090312,0.3541858,0.244135,0.2681462,0.1948571,0.194236,0.2077796,0.264383,0.219512,0.2537643,0.08220195,0.4195562,0.4029706,0.3020433,0.2427171,0.2212696,0.2527345,0.1916825,0.2512291,0.2477684,0.1725743
664.5199,-0.818224,-0.6249759,-0.4141817,-0.3170141,-0.6097729,-0.5389482,-0.5715113,-0.6641775,-0.7161735,-0.1790265,-0.5792742,-0.8213559,-0.9329003,-0.5710297,-0.8552948,-0.6096295,-0.727384,-0.38322,-0.5591064,-0.002351415,0.3378594,0.2351805,0.2701193,0.2040962,0.1854545,0.2204476,0.2741179,0.2010055,0.2513861,0.08414236,0.411135,0.3872972,0.287718,0.2515859,0.2209219,0.2380689,0.1955468,0.222752,0.2453996,0.1748148
664.6479,-0.8394338,-0.5874715,-0.4089783,-0.2946445,-0.6028203,-0.55565,-0.5710009,-0.6679804,-0.6989092,-0.1772632,-0.6367975,-0.8549194,-1.053326,-0.6187167,-0.8979178,-0.6923224,-0.7424613,-0.4239646,-0.6061846,-0.05540317,0.3590083,0.2339698,0.2697636,0.2014079,0.1806205,0.204715,0.2679902,0.2118436,0.2567589,0.08651052,0.385546,0.3692607,0.2505294,0.2418481,0.2172964,0.2390345,0.1919927,0.2339956,0.2331585,0.1673915
664.7759,-0.8035742,-0.5972093,-0.4464204,-0.3236099,-0.6493635,-0.6171013,-0.6224551,-0.654179,-0.7293223,-0.1829483,-0.673615,-0.8730359,-1.099529,-0.6830506,-0.9575737,-0.7386433,-0.7774668,-0.5078003,-0.6706686,-0.1281988,0.3277626,0.2301572,0.26925,0.1958937,0.1924556,0.1994236,0.2653888,0.1919341,0.2572053,0.08347987,0.3785893,0.3691978,0.2441075,0.240461,0.2066068,0.2499511,0.1877358,0.2603647,0.225388,0.1664487
664.9039,-0.8699242,-0.6190339,-0.4959851,-0.3808378,-0.7001166,-0.7021208,-0.7180788,-0.6933433,-0.7564132,-0.1913399,-0.7175163,-0.9070831,-1.137999,-0.7943623,-1.049755,-0.8525508,-0.8420556,-0.55801,-0.7538277,-0.2233699,0.3489006,0.2331839,0.2718351,0.1938186,0.1820338,0.1966458,0.261103,0.208921,0.2466487,0.08140242,0.3790393,0.3706139,0.2545415,0.238846,0.2046968,0.2555923,0.1976797,0.2519138,0.2198724,0.165533
665.0319,-0.9229189,-0.6561399,-0.5703018,-0.4494368,-0.7897331,-0.8051837,-0.8346329,-0.7350432,-0.827186,-0.2124152,-0.7625895,-0.9599645,-1.169012,-0.9204404,-1.180252,-1.001563,-0.8951166,-0.6396323,-0.790754,-0.2496883,0.3433607,0.2349552,0.2701925,0.1881853,0.1845749,0.1962499,0.2563825,0.2128927,0.2488552,0.07551587,0.3854274,0.3798778,0.2671483,0.2328146,0.2109219,0.2746826,0.1923811,0.2596368,0.2236923,0.1604764
665.1599,-0.9295889,-0.6798769,-0.5005013,-0.4004717,-0.7340778,-0.7020879,-0.7359962,-0.7191404,-0.780426,-0.1973428,-0.6400549,-0.8601,-0.9934976,-0.6621,-0.945034,-0.7452027,-0.7522955,-0.3620781,-0.5460982,0.01914513,0.3597631,0.2336505,0.2616057,0.1887586,0.1897241,0.2077826,0.2692285,0.211974,0.255891,0.07895034,0.3991953,0.388059,0.2790788,0.2515005,0.2196175,0.2745411,0.192917,0.2191149,0.2397404,0.1758334
665.2879,-0.8189844,-0.6187933,-0.3510957,-0.2546216,-0.586121,-0.5059196,-0.5107056,-0.6663616,-0.6643743,-0.1595504,-0.5617225,-0.7688171,-0.9178159,-0.4907469,-0.793175,-0.537193,-0.6890762,-0.3847728,-0.4827531,0.06812982,0.3503067,0.2290988,0.2639414,0.1949422,0.1941461,0.2159467,0.2764554,0.2132332,0.2598349,0.08316335,0.389706,0.3711453,0.2617725,0.2569182,0.2272555,0.2367075,0.1952185,0.2606124,0.2306291,0.1741196
665.4159,-0.7911812,-0.584038,-0.34238,-0.2403848,-0.5801103,-0.5316348,-0.5092592,-0.6335419,-0.6603155,-0.1543468,-0.6170828,-0.8095213,-1.03173,-0.5433171,-0.8367646,-0.6193203,-0.709882,-0.4132031,-0.5377055,0.009326579,0.3498496,0.2244034,0.2633487,0.1885439,0.1814506,0.2017132,0.2719435,0.1878872,0.2568308,0.08043172,0.3685797,0.3603028,0.2332187,0.2462452,0.2171507,0.2457044,0.1950492,0.2549372,0.2241347,0.1712597
665.5439,-0.7808083,-0.5978767,-0.3821312,-0.2708806,-0.6122047,-0.5854983,-0.5681892,-0.6424693,-0.6796663,-0.1536419,-0.6454706,-0.8252057,-1.062209,-0.6175096,-0.9111103,-0.7118401,-0.7450756,-0.4462605,-0.6041201,-0.05996156,0.3299335,0.2265346,0.2622497,0.1842706,0.1791375,0.195099,0.2679362,0.1933659,0.2532186,0.08376195,0.3637569,0.3612676,0.2307429,0.2471915,0.2171088,0.2755071,0.1936775,0.2504478,0.2152356,0.1647582
665.6719,-0.8796765,-0.6178467,-0.4460179,-0.3299692,-0.6796327,-0.673094,-0.6633109,-0.682422,-0.7307526,-0.1570768,-0.6837814,-0.8644658,-1.087752,-0.7348484,-1.00632,-0.769415,-0.8054094,-0.484374,-0.6946059,-0.1657746,0.3589185,0.2267582,0.2630871,0.1810674,0.1766179,0.1935699,0.26042,0.2073381,0.2537246,0.08149725,0.3680086,0.3676454,0.2443297,0.2444528,0.2175367,0.2250254,0.1957925,0.2307905,0.2111219,0.165544
665.7999,-0.9095772,-0.6564763,-0.5293617,-0.402248,-0.7718095,-0.7725717,-0.780768,-0.7102025,-0.794128,-0.1762168,-0.7254952,-0.91337,-1.10449,-0.848914,-1.1137,-0.9020974,-0.8469419,-0.5458871,-0.6846523,-0.1147257,0.3349888,0.2262859,0.2636547,0.1782247,0.1794869,0.1887005,0.2532589,0.2108833,0.2602578,0.0857586,0.3781098,0.3802565,0.2617334,0.2380686,0.220075,0.2460416,0.1949042,0.2456787,0.2145016,0.1631914
665.9279,-0.850001,-0.6693056,-0.4193393,-0.3176467,-0.6782547,-0.6132019,-0.6260332,-0.6892874,-0.7075701,-0.1570659,-0.5768063,-0.7831577,-0.9061577,-0.5479931,-0.8563458,-0.6181332,-0.710734,-0.3739762,-0.454033,0.1121639,0.3236265,0.2255083,0.2571558,0.1776387,0.1841391,0.2080935,0.2728262,0.2094714,0.2560886,0.08555397,0.3916823,0.3812543,0.2745183,0.2604556,0.223753,0.2547325,0.1969215,0.2447107,0.2294018,0.1769049
666.0559,-0.7927467,-0.6030677,-0.2810155,-0.1815497,-0.5186951,-0.4414603,-0.4209638,-0.6422712,-0.5987373,-0.1204415,-0.512088,-0.7061872,-0.8451256,-0.4028503,-0.709189,-0.4948644,-0.6575658,-0.2844694,-0.4183078,0.1372792,0.340519,0.2204609,0.2574344,0.181136,0.1722643,0.2143421,0.2780933,0.2075128,0.2555316,0.09443674,0.3801763,0.3716284,0.2571472,0.2688422,0.2277429,0.2656377,0.1948116,0.2329113,0.2231227,0.1775797
666.1839,-0.7594044,-0.579954,-0.2773155,-0.180128,-0.537634,-0.4718005,-0.4267632,-0.634743,-0.6061453,-0.1144982,-0.5783371,-0.7345487,-0.9621146,-0.4564881,-0.7797191,-0.5578378,-0.6853012,-0.3482762,-0.4755129,0.08352401,0.3304946,0.2152627,0.265396,0.1747221,0.174994,0.1939259,0.2703733,0.2044634,0.2515445,0.09010442,0.3530174,0.3527478,0.2249941,0.2539473,0.2321445,0.2562217,0.1964421,0.2344984,0.2160863,0.1745824
666.3119,-0.78929,-0.585578,-0.309606,-0.2189561,-0.5723758,-0.5353818,-0.4876521,-0.6413014,-0.6246198,-0.1246552,-0.6083785,-0.760339,-1.000718,-0.5323528,-0.8549224,-0.6101981,-0.7314627,-0.4088865,-0.5464495,0.005702256,0.3434109,0.2145213,0.2652038,0.1712528,0.1707345,0.1907022,0.2688978,0.2032218,0.2465335,0.09261914,0.34665,0.3535768,0.2216584,0.2529739,0.2291284,0.2428248,0.2003238,0.2482094,0.2089088,0.1714539
666.4399,-0.8862946,-0.6084713,-0.3786797,-0.2809383,-0.6512629,-0.6223527,-0.58624,-0.64014,-0.6714537,-0.1470522,-0.6519329,-0.8102992,-1.034377,-0.6519789,-0.9744011,-0.7535554,-0.7846717,-0.4528946,-0.6360672,-0.09503488,0.3614857,0.2178483,0.2659071,0.1642911,0.1750306,0.1854338,0.2598486,0.1891992,0.25235,0.08624239,0.3570617,0.3633612,0.2363699,0.2501514,0.2245157,0.2735258,0.1947193,0.2388559,0.2075554,0.1676753
666.5679,-0.8867405,-0.6462701,-0.4602067,-0.355291,-0.7355169,-0.7295169,-0.7144597,-0.6907685,-0.7348264,-0.1673878,-0.6887798,-0.857702,-1.050354,-0.766424,-1.065371,-0.8436398,-0.8213629,-0.4490521,-0.6115296,-0.02459468,0.3395137,0.2171293,0.2571051,0.1599409,0.1720755,0.1869875,0.2551893,0.2007154,0.2507926,0.08670121,0.3644985,0.3726045,0.2531818,0.2422538,0.219326,0.2384289,0.1946773,0.213455,0.2095289,0.1678521
666.6959,-0.8400455,-0.6524737,-0.3395282,-0.2659034,-0.6241915,-0.5506642,-0.5287838,-0.6659903,-0.6457265,-0.1463731,-0.5378659,-0.7188215,-0.8352253,-0.4416509,-0.7912358,-0.5578086,-0.6840528,-0.3019495,-0.3797579,0.2071076,0.3454058,0.2185916,0.2544523,0.166014,0.1824856,0.2042786,0.2717547,0.2026497,0.2489401,0.08994038,0.3798422,0.3814288,0.2696062,0.2615498,0.2314873,0.269307,0.1984295,0.2401224,0.2258642,0.1824107
666.8239,-0.7506247,-0.583825,-0.2024257,-0.1254368,-0.4839754,-0.3738678,-0.3210949,-0.6313775,-0.5338917,-0.1118337,-0.4655939,-0.6378713,-0.7836509,-0.2934963,-0.6710555,-0.3827343,-0.632358,-0.2472098,-0.3401995,0.232311,0.3393652,0.2118973,0.256067,0.1652181,0.1802302,0.2065573,0.2768621,0.202154,0.2490961,0.08525501,0.3662778,0.3597925,0.2485631,0.2715546,0.2312722,0.2595759,0.1997275,0.2271164,0.2229108,0.1851421
666.9519,-0.7452979,-0.5519902,-0.2150269,-0.1279237,-0.4947452,-0.4198665,-0.3405695,-0.601768,-0.5405326,-0.1150442,-0.5274305,-0.6762245,-0.893374,-0.3519583,-0.7267908,-0.4310784,-0.6588055,-0.2761874,-0.3987241,0.1829474,0.3386652,0.2070086,0.2570874,0.161527,0.1699429,0.1894575,0.2676672,0.1851917,0.2443015,0.07922565,0.3463974,0.3517446,0.2145884,0.2595083,0.2291059,0.24934,0.2000077,0.2459216,0.21349,0.1800411
667.0799,-0.7368794,-0.5559416,-0.2501039,-0.1653976,-0.5218874,-0.4740443,-0.3971008,-0.5925447,-0.5258384,-0.1201027,-0.5639665,-0.7048427,-0.9229831,-0.4299586,-0.7954685,-0.5261375,-0.6940868,-0.3358362,-0.4729181,0.1054281,0.3203154,0.2076251,0.2543405,0.1566011,0.1637994,0.1831727,0.260904,0.1789013,0.2274393,0.08101155,0.346259,0.3570826,0.216483,0.2584717,0.2198994,0.256433,0.1988164,0.2452147,0.2041007,0.1749857
667.2079,-0.7791373,-0.5793198,-0.3119808,-0.2202026,-0.6025802,-0.5626175,-0.5005541,-0.6382261,-0.613476,-0.1276827,-0.6047693,-0.7355239,-0.9450096,-0.5390542,-0.9083162,-0.5914502,-0.7545394,-0.4128938,-0.5669133,0.001327164,0.3191944,0.211498,0.2556146,0.1487947,0.169128,0.1821271,0.2578644,0.1971485,0.2536841,0.0860476,0.3486766,0.358951,0.2291057,0.2477096,0.2159716,0.2311129,0.1965162,0.2296728,0.2024281,0.1715581
667.3359,-0.8756995,-0.6239608,-0.3952556,-0.297155,-0.6970133,-0.6654331,-0.6191325,-0.6727893,-0.6710096,-0.145168,-0.6424322,-0.7871894,-0.9661887,-0.66346,-1.009731,-0.7307293,-0.7933627,-0.3997585,-0.547753,0.07100802,0.3468181,0.2142105,0.2545354,0.146144,0.1677254,0.1809219,0.2515121,0.200294,0.2451811,0.08321329,0.3546512,0.3692528,0.2428864,0.2443965,0.2078036,0.240013,0.1973886,0.224145,0.2088444,0.1703064
667.4639,-0.8246227,-0.6294909,-0.2804528,-0.2087577,-0.5804374,-0.4904636,-0.4353692,-0.6550876,-0.5814487,-0.1391574,-0.4868962,-0.64155,-0.7526587,-0.3391941,-0.7524287,-0.416579,-0.6536113,-0.2416092,-0.3164759,0.3004568,0.3335685,0.2121736,0.2478256,0.1474636,0.1703634,0.1995976,0.2660972,0.1937731,0.2566272,0.08655296,0.3680144,0.3716416,0.257953,0.2665253,0.2276498,0.2394814,0.1947185,0.2480764,0.2229285,0.1876538
667.5919,-0.7037931,-0.5561495,-0.1500898,-0.08238949,-0.4506031,-0.3161574,-0.2292833,-0.578196,-0.4666572,-0.1076248,-0.4279408,-0.5749678,-0.7014323,-0.195695,-0.6351216,-0.310157,-0.6050625,-0.1902348,-0.2791097,0.3249028,0.3206927,0.2010905,0.2541161,0.1548491,0.1772036,0.2000022,0.2703538,0.1727508,0.2402966,0.07552045,0.3587424,0.3581209,0.2389854,0.2712069,0.2374283,0.2720827,0.1960572,0.2577662,0.2203423,0.1887581
667.7198,-0.671095,-0.5256272,-0.1578717,-0.08646104,-0.4575953,-0.3635218,-0.265479,-0.5858582,-0.4838565,-0.1296516,-0.4789582,-0.6031929,-0.8034623,-0.2539944,-0.6735484,-0.3699013,-0.6303448,-0.2398515,-0.3386423,0.2781244,0.3070237,0.2004154,0.2477622,0.1466963,0.1645466,0.1872275,0.2688965,0.1782899,0.2511907,0.08312865,0.3326605,0.3400914,0.2047544,0.261824,0.2182741,0.2540032,0.1950091,0.2519849,0.2126343,0.1848083
667.8479,-0.7534572,-0.5355942,-0.1998134,-0.1232174,-0.5020609,-0.4214264,-0.3193158,-0.6046292,-0.4949989,-0.1411216,-0.5184208,-0.6309769,-0.8412623,-0.3325918,-0.7751477,-0.4677663,-0.6767228,-0.2742122,-0.4114895,0.203552,0.3454681,0.2032911,0.2475509,0.1431435,0.1647323,0.1812238,0.2601359,0.1773493,0.2481449,0.07932202,0.3379102,0.3486335,0.2118425,0.255843,0.2230747,0.283698,0.1950127,0.253134,0.1996775,0.1756327
667.9759,-0.7500601,-0.5607402,-0.2619942,-0.1848847,-0.5682371,-0.5124243,-0.4234818,-0.6399279,-0.536507,-0.1581776,-0.5588971,-0.6712393,-0.8593805,-0.4536091,-0.8828023,-0.5689765,-0.7379175,-0.3379018,-0.5107736,0.09579705,0.3338379,0.2043483,0.2448869,0.1360933,0.1541742,0.1779018,0.2534631,0.1902325,0.2319822,0.07782467,0.3388468,0.3529983,0.2211317,0.247017,0.2158998,0.2691499,0.195776,0.2355779,0.1968573,0.1733531
668.1039,-0.7960807,-0.5959955,-0.3479162,-0.2593125,-0.669349,-0.6189074,-0.5502999,-0.6426119,-0.6114886,-0.1769328,-0.60348,-0.7299674,-0.8848563,-0.5801837,-0.9739888,-0.6495549,-0.7733215,-0.3367045,-0.4958989,0.1521098,0.3282419,0.2039897,0.2448251,0.1328488,0.1564918,0.1781474,0.2470216,0.1778362,0.235413,0.07987759,0.3481384,0.3656291,0.2376917,0.2445429,0.2070299,0.253543,0.1944085,0.2183874,0.203237,0.1752743
668.2319,-0.7928106,-0.6088908,-0.2465845,-0.183849,-0.5650018,-0.4464693,-0.3806512,-0.6400021,-0.5280024,-0.1567405,-0.4552051,-0.5954677,-0.6736754,-0.2608993,-0.7228196,-0.3547676,-0.6400601,-0.1901422,-0.2690136,0.3819089,0.3217239,0.2072454,0.2396452,0.1396492,0.1660616,0.1950052,0.2675474,0.1867777,0.2469602,0.07591193,0.3636566,0.3725199,0.253246,0.262891,0.2267986,0.2571053,0.1957004,0.2428857,0.2220074,0.1899044
668.3599,-0.6807181,-0.5416393,-0.1234234,-0.05568123,-0.4475314,-0.2795949,-0.1895851,-0.5913181,-0.4157781,-0.1343741,-0.3883408,-0.5197592,-0.6155494,-0.1219877,-0.6054373,-0.1829249,-0.5906537,-0.1535115,-0.2375895,0.4031544,0.339756,0.1962135,0.2403929,0.1433488,0.1671723,0.1997578,0.2765158,0.1780665,0.2386958,0.07251988,0.35056,0.3505338,0.232045,0.2715035,0.228213,0.253837,0.1924421,0.2675958,0.2177302,0.1907833
668.4879,-0.6685165,-0.5152316,-0.1356544,-0.06179869,-0.4649471,-0.3242372,-0.2189725,-0.592533,-0.4289826,-0.1512899,-0.4460345,-0.5583413,-0.7231723,-0.1813751,-0.6648356,-0.3128603,-0.6232635,-0.1734679,-0.2962846,0.3620682,0.3405757,0.197001,0.240529,0.1399806,0.1618048,0.183954,0.2659639,0.1725662,0.2382713,0.07545801,0.3312081,0.3373927,0.2032932,0.2576145,0.2239512,0.270463,0.2016704,0.2530857,0.2071704,0.1824055
668.6158,-0.6452217,-0.5263758,-0.1745486,-0.09400626,-0.5064682,-0.3779239,-0.279748,-0.5979781,-0.4615881,-0.166041,-0.4797408,-0.5876906,-0.7534333,-0.268088,-0.7485707,-0.3580502,-0.6615471,-0.1994365,-0.379237,0.2751713,0.3172029,0.1984397,0.2361849,0.1362498,0.1578563,0.1764979,0.2590618,0.1726555,0.2389043,0.07620419,0.3265657,0.3405826,0.2010979,0.2560236,0.2188826,0.2552629,0.1922114,0.2389866,0.1988681,0.1791109
668.7439,-0.6865553,-0.540493,-0.2340789,-0.1619219,-0.5725293,-0.4769905,-0.3882505,-0.6231223,-0.5067984,-0.1729065,-0.5187562,-0.6336784,-0.7833308,-0.38569,-0.8585565,-0.4765949,-0.7182494,-0.2829119,-0.4776224,0.1716851,0.3056242,0.1979258,0.2337892,0.1316395,0.1560574,0.1788802,0.2479133,0.171731,0.2311897,0.07051471,0.3313414,0.348748,0.2132477,0.2468318,0.2205491,0.2469232,0.1933716,0.2447128,0.1951691,0.1765939
668.8719,-0.7672016,-0.5802642,-0.3127996,-0.2409949,-0.6683233,-0.5827817,-0.5245441,-0.6694084,-0.5715708,-0.191912,-0.5638798,-0.6840636,-0.8082201,-0.5118793,-0.9600784,-0.5811902,-0.7532429,-0.2940869,-0.4630865,0.2362377,0.3378857,0.2032551,0.2377906,0.1286593,0.1578397,0.1737152,0.2444945,0.1809167,0.2312897,0.07007026,0.3398656,0.3569139,0.2274841,0.2446109,0.2181292,0.2541678,0.1921125,0.2386084,0.1995098,0.1745935
668.9999,-0.7502906,-0.588801,-0.1952977,-0.1660882,-0.5664774,-0.4111147,-0.3429243,-0.6305581,-0.4865306,-0.1668511,-0.4243406,-0.5594748,-0.6016493,-0.1966871,-0.6951702,-0.2793047,-0.6167654,-0.1124486,-0.2402275,0.4558495,0.341963,0.2037289,0.2321652,0.1325853,0.1678127,0.1922916,0.2596736,0.1746421,0.2405503,0.07138106,0.35704,0.3674253,0.2458986,0.26231,0.2363628,0.253749,0.1940503,0.2420991,0.2164777,0.1881846
