t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
213.4008,-0.8512293,-0.3518591,-1.350975,-1.559684,-0.5886983,-1.646799,-0.7881778,-0.1545534,-0.578149,-0.8231269,-1.104823,-1.139751,-1.283606,-1.317128,-0.7821728,-1.432985,-0.5469098,-0.9470911,-1.180691,-0.5309426,0.4244045,0.2665279,0.7274252,0.2639016,0.3905922,0.4311058,0.4607571,0.2936043,0.3722739,0.07625762,0.4816635,0.3870585,0.1968671,0.260839,0.3061029,0.5846104,0.2007419,0.296211,0.5031123,0.5101281
213.5288,-0.6736318,-0.1442417,-1.147267,-1.233425,-0.3256691,-1.202094,-0.4794307,0.07088579,-0.300086,-0.6925249,-0.5462058,-0.7595001,-0.7094848,-0.8460189,-0.2766662,-0.6287373,-0.3229001,-0.6170756,-0.7850611,-0.3002912,0.4579122,0.2801018,0.7296213,0.2672236,0.4008795,0.4380278,0.4541965,0.3052317,0.3706868,0.06893552,0.4922291,0.400603,0.2300397,0.3040187,0.2892109,0.6208254,0.2204502,0.3079531,0.5097613,0.5178945
213.6568,-0.4910147,0.01426261,-1.051511,-1.061662,-0.1800857,-1.013989,-0.3750677,0.1683448,-0.1950675,-0.6110432,-0.4550278,-0.6723073,-0.630026,-0.8226025,-0.2832987,-0.6076254,-0.2895724,-0.6402647,-0.8377874,-0.3201864,0.4637488,0.2805791,0.7258571,0.2723397,0.3983213,0.4339514,0.4505869,0.307028,0.3611813,0.07778049,0.4894639,0.3957427,0.2245753,0.2968587,0.3400326,0.6088492,0.2127045,0.3112961,0.5048093,0.5146453
213.7848,-0.5187413,0.04156774,-1.05037,-1.089107,-0.1802764,-1.052968,-0.4091966,0.1761741,-0.2217755,-0.5739388,-0.5194893,-0.7237002,-0.7160642,-0.8906317,-0.3760351,-0.737867,-0.329806,-0.7183416,-0.9268197,-0.3819314,0.4727943,0.2877039,0.7255863,0.2648654,0.4001404,0.4337661,0.4480906,0.306883,0.3510787,0.06478055,0.4879528,0.3912314,0.2383934,0.2912739,0.3540932,0.6065709,0.2136786,0.2998663,0.4974368,0.5140143
213.9128,-0.566049,0.009381708,-1.056915,-1.149419,-0.2261589,-1.13501,-0.4619199,0.1397707,-0.2852668,-0.5890024,-0.6539144,-0.8091981,-0.8030387,-1.032308,-0.4551121,-0.9867918,-0.4045655,-0.9043284,-1.118038,-0.4954905,0.4689065,0.2895049,0.7205279,0.2568264,0.4027656,0.4349953,0.4447034,0.3027899,0.3557278,0.06752936,0.4804399,0.386448,0.1955884,0.2792666,0.3232121,0.5914008,0.2094872,0.3049152,0.4960869,0.5150458
214.0408,-0.6773631,-0.06354908,-1.125869,-1.27256,-0.3056942,-1.25479,-0.5467075,0.08554287,-0.359321,-0.6457074,-0.8344477,-0.9201745,-0.9900151,-1.188077,-0.5978175,-1.267561,-0.480352,-1.01266,-1.319608,-0.5986364,0.4712605,0.2871659,0.7334836,0.2580312,0.4058128,0.4339288,0.4513583,0.300631,0.3532314,0.07211935,0.4736204,0.3836226,0.1991557,0.2636601,0.3328774,0.5769169,0.1994066,0.2819704,0.4980756,0.5178229
214.1688,-0.7323039,-0.1508763,-1.165065,-1.387143,-0.3853917,-1.381586,-0.6049535,0.01587267,-0.4193604,-0.7069197,-1.006065,-1.029433,-1.168834,-1.340274,-0.7178776,-1.540643,-0.5680849,-1.162995,-1.505059,-0.6960121,0.4487342,0.2854935,0.7275558,0.2543485,0.4023727,0.4318964,0.4498785,0.2973908,0.3456489,0.08292279,0.468607,0.3763087,0.1968438,0.2556483,0.3203374,0.5694117,0.1939325,0.2779947,0.4936345,0.5205103
214.2968,-0.8122711,-0.2452035,-1.236484,-1.499777,-0.4831848,-1.507115,-0.675615,-0.06287703,-0.4858093,-0.7600368,-1.177087,-1.134111,-1.292881,-1.471,-0.8790591,-1.788929,-0.6703149,-1.262122,-1.696179,-0.7892498,0.4501451,0.2808518,0.7263198,0.2525904,0.4054084,0.43078,0.4525802,0.2944361,0.3494276,0.0819013,0.4668565,0.3729667,0.1652158,0.2408009,0.2990671,0.564909,0.1923788,0.2579528,0.4879627,0.5216946
214.4248,-0.91135,-0.3411268,-1.327041,-1.619126,-0.5894454,-1.640339,-0.7648028,-0.1285532,-0.5664405,-0.8215318,-1.289017,-1.216768,-1.391935,-1.516625,-0.9035237,-1.834428,-0.6434632,-1.138451,-1.394058,-0.6642373,0.4477287,0.2750591,0.7373794,0.2476737,0.3986872,0.4298374,0.4581726,0.290048,0.3480166,0.07712193,0.4720497,0.3760499,0.1790546,0.2385902,0.2984998,0.5647822,0.1953607,0.276326,0.4995593,0.5054744
214.5527,-0.7968289,-0.2006217,-1.148497,-1.347036,-0.3735519,-1.28124,-0.5143124,0.05759887,-0.3054819,-0.7291411,-0.6946228,-0.8486757,-0.8587807,-0.9697073,-0.3763887,-0.8174401,-0.3856703,-0.7895384,-0.9194759,-0.4144606,0.4757133,0.2812326,0.7264079,0.257488,0.406681,0.4369718,0.4517111,0.3028105,0.3384627,0.07793769,0.4859703,0.3865976,0.2368993,0.2974704,0.3359043,0.6152001,0.218362,0.3421577,0.5121078,0.5207226
214.6808,-0.6057368,-0.04474204,-1.067123,-1.150322,-0.2451421,-1.072247,-0.389104,0.1630474,-0.1920752,-0.6291517,-0.5573156,-0.7408166,-0.7156001,-0.9075174,-0.3238765,-0.7566079,-0.3449898,-0.7513855,-0.9459002,-0.4236786,0.4657356,0.2822817,0.7349278,0.2703767,0.4071527,0.4336028,0.4448524,0.3063781,0.3337375,0.06949011,0.4818365,0.3839899,0.2124545,0.2902759,0.3664299,0.6127032,0.2149193,0.3117123,0.5014952,0.5230641
214.8087,-0.5657105,-0.02217474,-1.077457,-1.147064,-0.2446401,-1.099561,-0.4175357,0.162616,-0.2121097,-0.6154174,-0.6114108,-0.7666311,-0.8104743,-0.9478249,-0.3909715,-0.8517463,-0.3617922,-0.8069436,-1.022591,-0.4690978,0.4532836,0.2885579,0.739898,0.2638377,0.4113224,0.4341765,0.4365045,0.3070196,0.3308005,0.0618826,0.4817699,0.3754609,0.2378157,0.2802981,0.3493251,0.6001279,0.2139806,0.3057784,0.5026675,0.5216526
214.9368,-0.6427253,-0.04065044,-1.082297,-1.199781,-0.2660368,-1.16687,-0.4616254,0.138567,-0.2556021,-0.6445186,-0.7252814,-0.8459195,-0.9179848,-1.070814,-0.521018,-1.072764,-0.4350607,-0.9609808,-1.188572,-0.5658475,0.47622,0.2893055,0.7338696,0.2692917,0.4068351,0.4327933,0.4352392,0.302146,0.3299713,0.06695392,0.4796041,0.3733848,0.2026117,0.2731734,0.3668823,0.5883535,0.2113424,0.3139635,0.4978464,0.5225852
215.0647,-0.7396697,-0.1129572,-1.132627,-1.294039,-0.3368398,-1.274694,-0.5303692,0.08042923,-0.3193252,-0.6613031,-0.8906124,-0.9406598,-1.05803,-1.217378,-0.6545936,-1.348455,-0.5057687,-1.067706,-1.389486,-0.6581852,0.47785,0.2886429,0.7373497,0.2640169,0.4075465,0.4279472,0.432602,0.2980777,0.3280734,0.06399157,0.4712766,0.3650225,0.1930243,0.2601754,0.3278171,0.5827816,0.1947559,0.2957117,0.4937318,0.5284349
215.1927,-0.7851886,-0.2010462,-1.203728,-1.398847,-0.4306914,-1.407464,-0.6067676,0.01362432,-0.3924159,-0.7297813,-1.054365,-1.036816,-1.301444,-1.365126,-0.7549076,-1.605692,-0.6112564,-1.231899,-1.584832,-0.7516282,0.4555621,0.2887504,0.7310287,0.2573006,0.4097766,0.4302988,0.4361956,0.2949755,0.3263106,0.06757363,0.469006,0.3548013,0.2182185,0.2536442,0.2959096,0.5766474,0.1907321,0.3099796,0.4964999,0.5342056
215.3208,-0.8814278,-0.2803206,-1.286502,-1.497992,-0.521203,-1.533695,-0.6829509,-0.06834973,-0.457289,-0.7958028,-1.215599,-1.134501,-1.407182,-1.494474,-1.003793,-1.850384,-0.6963202,-1.305379,-1.772791,-0.8487606,0.4527192,0.2835901,0.7377581,0.268683,0.4134807,0.4312993,0.4406641,0.2916761,0.324076,0.07161355,0.4632639,0.3522693,0.1836523,0.2408949,0.3418439,0.573518,0.1792454,0.262316,0.49647,0.5392048
215.4487,-0.9156596,-0.3792008,-1.363165,-1.622845,-0.6238974,-1.674153,-0.7635742,-0.1519341,-0.5314116,-0.8518447,-1.333765,-1.225969,-1.516847,-1.542762,-0.9977841,-1.899583,-0.6916898,-1.200539,-1.483161,-0.7133377,0.4309193,0.281711,0.7353194,0.2630411,0.4061852,0.4295608,0.4417037,0.2867971,0.3213281,0.06391884,0.4705926,0.3593206,0.198958,0.2361638,0.3083647,0.574117,0.1899359,0.2871231,0.5064816,0.5231709
215.5768,-0.8227978,-0.2489317,-1.20823,-1.342891,-0.4194273,-1.310009,-0.5258977,0.03923847,-0.2973189,-0.7384889,-0.7511464,-0.8699574,-0.8860724,-0.9844892,-0.5226263,-0.8796687,-0.4348172,-0.7895141,-1.005198,-0.4712656,0.4509172,0.286015,0.733846,0.275298,0.4141258,0.4352496,0.4362607,0.3015957,0.3221687,0.06017434,0.4858108,0.3702446,0.2155543,0.2897633,0.3640457,0.6204877,0.2162135,0.3047207,0.5157412,0.535426
215.7047,-0.6837656,-0.1027088,-1.124092,-1.157564,-0.3097278,-1.099281,-0.4064496,0.1468013,-0.1865996,-0.6459798,-0.61426,-0.747945,-0.8140491,-0.9177349,-0.3850789,-0.8060641,-0.3823334,-0.7851033,-1.028244,-0.4747286,0.5021591,0.2852978,0.7282172,0.2800768,0.4188876,0.4345721,0.4290667,0.3019288,0.3219266,0.06133899,0.4819141,0.3659896,0.2181664,0.2848755,0.3492366,0.6179847,0.2096448,0.3065315,0.5094287,0.5425322
215.8327,-0.600997,-0.07837555,-1.131959,-1.179451,-0.2920675,-1.139042,-0.4338951,0.1367487,-0.2011803,-0.6284131,-0.6793895,-0.7911406,-0.8267223,-0.9847821,-0.4483885,-0.9191999,-0.4148024,-0.8713706,-1.128268,-0.5233148,0.4507815,0.2898915,0.7364262,0.2725191,0.4130918,0.4361632,0.4217142,0.3034797,0.3088072,0.06581526,0.4794807,0.3613375,0.2022461,0.2799347,0.3472924,0.6054697,0.2108705,0.3078876,0.5092242,0.540163
215.9607,-0.659075,-0.09867425,-1.15768,-1.236745,-0.3314332,-1.201673,-0.484333,0.1155188,-0.2538127,-0.6391701,-0.7877135,-0.8596341,-0.9995011,-1.112645,-0.5402461,-1.144249,-0.4811043,-0.9873649,-1.306625,-0.6105811,0.4627605,0.2910465,0.7383504,0.2693285,0.4137115,0.4298151,0.4231488,0.295517,0.3111981,0.06513552,0.4692735,0.3494608,0.200047,0.2731431,0.3338991,0.5988765,0.2026623,0.3027698,0.5029913,0.5448886
216.0887,-0.7849416,-0.1767142,-1.186473,-1.345164,-0.4185863,-1.3314,-0.5595765,0.04238911,-0.3130115,-0.6921638,-0.9647202,-0.9693534,-1.150804,-1.264985,-0.6885058,-1.448954,-0.572832,-1.143688,-1.513959,-0.719454,0.485139,0.2902353,0.7302171,0.2662324,0.4157915,0.4298751,0.4217307,0.2936069,0.3062408,0.06650326,0.4674073,0.3482293,0.1953964,0.2575358,0.3101681,0.5936476,0.1987222,0.2920088,0.5007423,0.5457771
216.2167,-0.879879,-0.2643054,-1.258273,-1.463702,-0.507274,-1.459835,-0.635564,-0.0268556,-0.389793,-0.7388121,-1.139711,-1.070271,-1.354722,-1.41038,-0.8711417,-1.726255,-0.6669226,-1.27228,-1.70547,-0.8133562,0.4783823,0.2879248,0.7354121,0.2635005,0.416887,0.429604,0.4276205,0.2914173,0.3070775,0.06967493,0.4623246,0.3416945,0.1917257,0.2431978,0.3247353,0.5844957,0.1923669,0.2703591,0.4974289,0.5464218
216.3447,-0.9527917,-0.355553,-1.325317,-1.579928,-0.6049135,-1.590376,-0.7077244,-0.1089318,-0.4581132,-0.8028586,-1.301315,-1.181486,-1.466104,-1.5448,-1.050409,-1.97516,-0.7693861,-1.39378,-1.889886,-0.9219604,0.4862117,0.2837846,0.7308164,0.2609651,0.420315,0.4307764,0.4286666,0.2893176,0.303945,0.06989487,0.4592929,0.3411591,0.1639572,0.2346588,0.3367072,0.5743315,0.1897067,0.2714943,0.4972817,0.5522083
216.4727,-0.9764922,-0.4511733,-1.413827,-1.703194,-0.723296,-1.717847,-0.7912787,-0.1850874,-0.5462615,-0.8709708,-1.42189,-1.266962,-1.637918,-1.617604,-1.103408,-2.079242,-0.7520096,-1.353326,-1.61777,-0.8078196,0.4682809,0.279231,0.7272308,0.2589327,0.4169201,0.4226679,0.431974,0.2866529,0.3062548,0.07096752,0.4630359,0.3425538,0.20715,0.2284024,0.2947678,0.572021,0.1820588,0.3103961,0.5063454,0.5315522
216.6007,-0.921849,-0.3208816,-1.255982,-1.450388,-0.4932046,-1.377735,-0.552732,-0.005741647,-0.3032011,-0.7722613,-0.8047995,-0.8893306,-0.9479511,-1.008915,-0.5218157,-0.9446354,-0.4664083,-0.8493372,-1.042923,-0.5193644,0.4837621,0.2866383,0.7322796,0.2634665,0.4230011,0.4357106,0.426996,0.3012565,0.3043455,0.07297242,0.4837507,0.3508456,0.2038933,0.279782,0.32189,0.6136359,0.2050912,0.3235182,0.519177,0.5418122
216.7287,-0.6431099,-0.151026,-1.154371,-1.20144,-0.3456534,-1.134099,-0.4065145,0.1246088,-0.170453,-0.6486554,-0.606545,-0.7384515,-0.8137243,-0.9035888,-0.3564207,-0.7998097,-0.4072811,-0.7883703,-1.025496,-0.4933082,0.4731035,0.2893668,0.7326545,0.2749236,0.4250719,0.4354063,0.4193136,0.3027774,0.2996449,0.05942889,0.4823082,0.3500121,0.2372891,0.2820975,0.3305058,0.6107281,0.2179599,0.3011101,0.5131202,0.5411038
216.8567,-0.6576086,-0.1009121,-1.165492,-1.19149,-0.3165329,-1.142497,-0.4362414,0.1316289,-0.1879281,-0.6267597,-0.6679906,-0.778213,-0.868117,-0.9695516,-0.4240878,-0.9338521,-0.4338636,-0.9011678,-1.100205,-0.5501789,0.4904732,0.2939577,0.7400605,0.2683467,0.4198382,0.4316802,0.4145844,0.3001125,0.2940198,0.06228109,0.4807154,0.3401265,0.2089814,0.2711966,0.3213002,0.6031104,0.2133872,0.3200665,0.5073861,0.5421229
216.9847,-0.7076564,-0.1208214,-1.170721,-1.236196,-0.3506096,-1.21707,-0.47787,0.1112683,-0.2297172,-0.6512142,-0.7713077,-0.8500206,-0.9886746,-1.090866,-0.5363449,-1.176713,-0.4905713,-1.035963,-1.290895,-0.6494947,0.4850416,0.2967009,0.7405673,0.2669561,0.4207477,0.4374168,0.4092635,0.2980446,0.2889403,0.07241011,0.4717309,0.3341606,0.2104215,0.2588364,0.3101485,0.5959441,0.1979863,0.3280587,0.5107509,0.543669
217.1127,-0.7790642,-0.1854775,-1.20426,-1.347243,-0.4251715,-1.33505,-0.5483859,0.04310707,-0.3122173,-0.6785365,-0.9539565,-0.9504136,-1.162271,-1.249497,-0.6755262,-1.457137,-0.5900947,-1.155267,-1.492952,-0.7372507,0.4990018,0.2954813,0.7330225,0.2642812,0.4198036,0.4321292,0.4089311,0.2996859,0.2923864,0.06800747,0.469995,0.3286911,0.1934686,0.2488139,0.3001452,0.5794204,0.204271,0.2939567,0.5041416,0.5449162
217.2407,-0.9118222,-0.2689176,-1.266335,-1.46959,-0.5036744,-1.464323,-0.6212829,-0.02264729,-0.3709924,-0.7189727,-1.128946,-1.057919,-1.308596,-1.401179,-0.8286272,-1.715676,-0.6701841,-1.273853,-1.692128,-0.822404,0.5029455,0.2918675,0.7439178,0.2581352,0.4185503,0.4311894,0.4132997,0.2924853,0.2868188,0.07476823,0.4646789,0.3262974,0.1859591,0.2365151,0.3255786,0.5773792,0.1973017,0.278257,0.502313,0.5514633
217.3687,-0.9731266,-0.3612085,-1.340696,-1.554667,-0.6068203,-1.598453,-0.6919515,-0.09578216,-0.4555621,-0.7942454,-1.293569,-1.154964,-1.474843,-1.543141,-1.004848,-1.964661,-0.757872,-1.430894,-1.892379,-0.9193379,0.4959286,0.2931361,0.7494037,0.2714142,0.426037,0.4320016,0.4161876,0.2928715,0.2902843,0.08067068,0.4581226,0.3198568,0.1889808,0.2236093,0.3188736,0.566787,0.1879136,0.2986141,0.5037778,0.5543978
217.4967,-1.023038,-0.4509946,-1.4017,-1.664637,-0.7149919,-1.730291,-0.7695904,-0.1772122,-0.525663,-0.8432649,-1.474499,-1.271982,-1.622748,-1.679401,-1.122463,-2.227364,-0.8276863,-1.466181,-1.836195,-0.9272178,0.4740409,0.2855882,0.7429345,0.2710862,0.4226283,0.4326345,0.4198295,0.287275,0.2898853,0.07577496,0.4614318,0.3183827,0.1766406,0.2129667,0.3061662,0.5603059,0.1871561,0.2702975,0.509637,0.5352013
217.6247,-0.9807463,-0.4052925,-1.30894,-1.510857,-0.5520166,-1.487688,-0.6000336,-0.02001248,-0.3305232,-0.7662324,-0.9096923,-0.9459968,-1.000505,-1.099273,-0.5705809,-1.107227,-0.5102377,-0.9588917,-1.143225,-0.5954055,0.4461471,0.2894497,0.7557822,0.2770118,0.4286864,0.4360006,0.4190892,0.2965698,0.283841,0.07119165,0.4813651,0.3315238,0.1822253,0.2680645,0.3373112,0.6071351,0.2096857,0.3242373,0.5218698,0.5429941
217.7527,-0.726327,-0.1980391,-1.156843,-1.228706,-0.3869129,-1.209935,-0.4287807,0.104024,-0.1925799,-0.6624962,-0.6566322,-0.7574836,-0.8558465,-0.9413105,-0.3946013,-0.8735057,-0.4255905,-0.8510028,-1.086093,-0.5427425,0.4734883,0.2923974,0.7468712,0.2832951,0.4275573,0.4434754,0.4094164,0.3025042,0.2851579,0.07025036,0.4823458,0.3271625,0.2313631,0.2715161,0.3495599,0.6056783,0.2168847,0.3215354,0.5146855,0.5461088
217.8807,-0.7058055,-0.1447499,-1.141037,-1.212684,-0.3546456,-1.212504,-0.44463,0.1150735,-0.2149781,-0.6446817,-0.7011492,-0.7976325,-0.9134226,-1.008057,-0.4647699,-0.9931561,-0.4448615,-0.8858373,-1.149282,-0.5799025,0.491579,0.2974957,0.7501445,0.2813397,0.4237997,0.4417249,0.4023604,0.3010641,0.2850521,0.07333411,0.4787038,0.322408,0.2312753,0.2635017,0.3832403,0.5982443,0.2153112,0.2952868,0.5067382,0.5481788
218.0087,-0.7255452,-0.1440427,-1.12176,-1.236745,-0.3717566,-1.260455,-0.4774927,0.1029244,-0.2268388,-0.6470618,-0.7843226,-0.8487931,-0.9800047,-1.098728,-0.5104431,-1.174247,-0.5081656,-1.007717,-1.30133,-0.6489055,0.4923728,0.2973143,0.7523369,0.2776386,0.4282463,0.4381517,0.4021603,0.2995915,0.2722547,0.06533603,0.4730732,0.3177461,0.2029773,0.2530852,0.3392201,0.5883549,0.219322,0.3085243,0.5018851,0.5484814
218.1367,-0.8046952,-0.1990553,-1.178703,-1.325232,-0.439573,-1.369074,-0.5379135,0.04898577,-0.2840655,-0.6828886,-0.9460067,-0.9225368,-1.12292,-1.240517,-0.6537109,-1.433147,-0.5778871,-1.147938,-1.495623,-0.7458007,0.4992952,0.2987983,0.7582378,0.2792842,0.4327272,0.4385895,0.4000704,0.3014899,0.2689983,0.07216284,0.4694811,0.303497,0.1782131,0.2387405,0.3458256,0.5756186,0.2107057,0.3038463,0.500827,0.5502678
218.2647,-0.831111,-0.2738755,-1.222012,-1.430748,-0.5125004,-1.492831,-0.6082656,-0.00612104,-0.3609844,-0.7213966,-1.112111,-1.017705,-1.30312,-1.378939,-0.7832786,-1.704445,-0.655006,-1.250629,-1.682185,-0.8338315,0.4760064,0.2947346,0.7554072,0.2764193,0.4309931,0.4399958,0.4044894,0.2926445,0.2753946,0.06733808,0.4650174,0.301459,0.2008364,0.2255775,0.2941342,0.5706775,0.203278,0.277147,0.4979453,0.5475483
218.3927,-0.9020063,-0.3595755,-1.281286,-1.540782,-0.5808871,-1.620466,-0.6818836,-0.0918901,-0.4268077,-0.7690334,-1.261242,-1.123671,-1.42992,-1.514617,-0.982549,-1.941809,-0.7471148,-1.37992,-1.86165,-0.9248242,0.4654213,0.294667,0.7569677,0.2752427,0.423896,0.4407645,0.4103118,0.2951847,0.2777542,0.06820697,0.4596427,0.2969066,0.1806621,0.2204021,0.3332188,0.5647528,0.1943981,0.2690824,0.4984117,0.5540972
218.5207,-0.9648646,-0.4521391,-1.363137,-1.646818,-0.6953475,-1.744357,-0.7590172,-0.1623449,-0.496337,-0.8408032,-1.412192,-1.226817,-1.545642,-1.629582,-1.140128,-2.147513,-0.7965934,-1.363392,-1.740338,-0.8783635,0.4599704,0.2906511,0.7634875,0.2793754,0.4229815,0.4352964,0.4099253,0.2856985,0.2746948,0.06516761,0.462103,0.2971972,0.1640665,0.2128994,0.3097429,0.5600881,0.1862673,0.2526371,0.5026426,0.5359567
218.6487,-0.9447525,-0.3789218,-1.233024,-1.458412,-0.5197725,-1.469464,-0.5834382,-0.004986709,-0.3128439,-0.7859436,-0.8595914,-0.8994845,-0.9617098,-1.063275,-0.5554719,-1.076015,-0.5098758,-0.9262078,-1.1465,-0.5910608,0.4604334,0.2907926,0.7592571,0.2846652,0.4262148,0.441087,0.4085544,0.2948072,0.2826087,0.07337274,0.4855413,0.3148009,0.1906958,0.265714,0.3225279,0.601815,0.2156394,0.3182522,0.5160444,0.5447213
218.7767,-0.6733532,-0.2010697,-1.13712,-1.20763,-0.3808952,-1.23945,-0.4377016,0.09091533,-0.2070889,-0.6956503,-0.6737188,-0.7645662,-0.9050631,-0.9642155,-0.4408253,-0.9419637,-0.4435229,-0.8908787,-1.142318,-0.5658038,0.4599303,0.291312,0.7539906,0.2904398,0.4243762,0.4475408,0.3942173,0.3066896,0.2850747,0.07840388,0.4834095,0.3142837,0.2424131,0.265979,0.3232688,0.6014717,0.2129134,0.3021933,0.5114436,0.5481821
218.9047,-0.7018435,-0.1706025,-1.132218,-1.205821,-0.3730317,-1.259397,-0.47284,0.1011798,-0.2188677,-0.6744781,-0.7310673,-0.7999151,-0.9245942,-1.028956,-0.4845,-1.059991,-0.4735658,-0.9221026,-1.202277,-0.5950835,0.4945203,0.2959652,0.7573254,0.2929088,0.4279249,0.4447515,0.3919193,0.3013302,0.2726256,0.08691829,0.4829174,0.307965,0.209828,0.259703,0.3216608,0.6024408,0.2174095,0.2995718,0.5046117,0.5440077
219.0327,-0.7374902,-0.1860776,-1.148394,-1.250191,-0.406669,-1.328227,-0.5164441,0.06237945,-0.2670249,-0.6644408,-0.8255586,-0.8646479,-1.025843,-1.141084,-0.6119594,-1.259605,-0.5317922,-1.014527,-1.370378,-0.6887804,0.4920376,0.2991456,0.7586879,0.2931997,0.4292503,0.443873,0.3890681,0.3024511,0.2731467,0.05963809,0.4755264,0.2993751,0.2080878,0.2522615,0.3258242,0.5860739,0.2077227,0.2712342,0.501779,0.5510127
219.1607,-0.7966082,-0.2519365,-1.186339,-1.340097,-0.4778916,-1.440774,-0.5878706,0.006030846,-0.3504275,-0.7137315,-0.9879549,-0.9592645,-1.203936,-1.286642,-0.7719164,-1.546262,-0.6213153,-1.17794,-1.565613,-0.7951098,0.4959153,0.2950949,0.7647877,0.2911564,0.4266801,0.4439477,0.3913892,0.2943374,0.2774225,0.07035407,0.4724236,0.2954719,0.2080912,0.238078,0.3002508,0.5730747,0.2045035,0.2860824,0.5024386,0.5492092
219.2887,-0.8429548,-0.3334113,-1.228544,-1.452301,-0.5595846,-1.569348,-0.6617033,-0.05474485,-0.4254801,-0.7624137,-1.163113,-1.062213,-1.305912,-1.429641,-0.928072,-1.815536,-0.7008736,-1.325911,-1.745092,-0.8871812,0.4590025,0.290726,0.7555032,0.2899116,0.4246335,0.4487995,0.3952267,0.2879525,0.2843454,0.06762239,0.4709291,0.2906716,0.1769868,0.2279926,0.3140039,0.5678784,0.1981049,0.2862674,0.5012151,0.5487846
219.4167,-0.9575101,-0.42503,-1.322504,-1.563155,-0.6489842,-1.686335,-0.734427,-0.1393244,-0.4979037,-0.8244613,-1.312291,-1.169243,-1.530313,-1.558039,-1.078721,-2.056725,-0.7963277,-1.417288,-1.933658,-0.9645214,0.4721325,0.2871775,0.7717201,0.2904234,0.4251491,0.4452826,0.3985977,0.2854053,0.2865213,0.07147269,0.4641324,0.2913747,0.1988489,0.2186844,0.2919163,0.5616605,0.1902521,0.2775356,0.5017594,0.5517996
219.5447,-1.032686,-0.5027317,-1.381264,-1.649782,-0.7459414,-1.81371,-0.8143199,-0.2159214,-0.5564712,-0.8823984,-1.406055,-1.243131,-1.574381,-1.588962,-1.092246,-2.049515,-0.7637343,-1.290414,-1.584788,-0.8208439,0.476185,0.2847394,0.7548851,0.2958677,0.4221732,0.4474063,0.4017656,0.2854967,0.2820228,0.06939777,0.4765885,0.3011971,0.1989696,0.2171645,0.2747109,0.5633411,0.1989948,0.2955144,0.5106578,0.5341076
219.6727,-0.8618056,-0.3428626,-1.1977,-1.371908,-0.5127697,-1.434287,-0.5705342,-0.01851006,-0.3176071,-0.7652221,-0.7823194,-0.8643612,-0.8650447,-1.002244,-0.5041586,-0.9705776,-0.4810944,-0.8574637,-1.07286,-0.5423505,0.442075,0.2924561,0.7573756,0.3002398,0.4318702,0.4569119,0.39909,0.3003693,0.2826841,0.05840486,0.4910631,0.3122084,0.1950001,0.2678215,0.2957999,0.6049412,0.2149951,0.317605,0.5264844,0.54452
219.8007,-0.6709753,-0.1738192,-1.093885,-1.150937,-0.3520263,-1.212411,-0.4362238,0.1101201,-0.1959638,-0.6464911,-0.6039907,-0.7255659,-0.7387781,-0.9141891,-0.3640933,-0.8579241,-0.4241729,-0.8535478,-1.075344,-0.520511,0.4860715,0.2937323,0.7606386,0.3068654,0.4283001,0.459498,0.391736,0.3015714,0.281317,0.05767848,0.4868556,0.3124044,0.2035454,0.2645492,0.3168049,0.6050487,0.2233284,0.3259647,0.5161051,0.5500786
219.9287,-0.674254,-0.1333458,-1.0574,-1.150024,-0.3374004,-1.229329,-0.4726659,0.118168,-0.2402307,-0.6480972,-0.6604748,-0.7538112,-0.8228794,-0.9808329,-0.4319076,-0.9706611,-0.4351131,-0.9034123,-1.154516,-0.5534704,0.490758,0.3009302,0.7553468,0.3062311,0.4264841,0.4538994,0.3911214,0.2969262,0.2791453,0.08444576,0.4848503,0.3019075,0.2189136,0.2589955,0.3287259,0.5963904,0.2118588,0.324205,0.5116895,0.543835
220.0567,-0.6518887,-0.1433495,-1.075525,-1.189611,-0.3663171,-1.284213,-0.524532,0.07987797,-0.2922035,-0.6363469,-0.7705234,-0.8382708,-0.935946,-1.10474,-0.5266375,-1.187882,-0.5125301,-1.046681,-1.333838,-0.6586791,0.4709034,0.2997715,0.7656403,0.3032286,0.4271109,0.4524922,0.3954898,0.3011217,0.2798012,0.07398241,0.4794535,0.3048436,0.2038944,0.256301,0.3267441,0.5916485,0.2182234,0.3218152,0.5084483,0.5489977
220.1847,-0.7555493,-0.2080036,-1.123351,-1.287058,-0.4297884,-1.403938,-0.5972762,0.02643159,-0.3632047,-0.6801636,-0.938714,-0.9424124,-1.095226,-1.249277,-0.7410869,-1.459261,-0.5887654,-1.179906,-1.519304,-0.7472647,0.4780384,0.300653,0.767436,0.3053886,0.4263567,0.4524996,0.4003535,0.2943448,0.2853651,0.06577831,0.4764972,0.3017685,0.1924026,0.2436222,0.3114449,0.5766712,0.2098732,0.3073042,0.5004099,0.5491073
