t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
160.4686,-0.7363684,-4.257056,0.420369,0.9336302,11.68869,0.5162395,0.8094118,24.39898,-14.38297,-8.023705,0.1866612,0.4461009,0.05684945,0.5490403,-4.027395,0.06106288,0.1939001,-0.9490478,-0.1763859,-0.5011645,1.077689,3.053379,0.2541648,0.464627,-3.975298,0.5031733,0.3875443,-22.80912,-1.106439,1.743224,0.2594504,0.4743285,0.1240974,0.4445405,1.455638,0.1674816,-1.102337,-0.2374097,0.1944247,0.2136005
160.5966,0.2539135,0.5781612,0.3188937,0.7467712,9.611867,0.3755839,0.6491346,-4.751201,10.01953,-0.6885468,-0.009220803,0.365825,-0.1003772,0.5944078,-4.027873,-0.1031172,0.1132917,-1.070133,-0.2872874,-0.6696196,0.3557735,-1.772403,0.2546104,0.4444088,-24.27281,0.4948176,0.4790365,9.192328,-3.512837,-0.2852889,0.2435956,0.4618402,0.1058659,0.3380779,0.2738827,0.1715651,-0.7410536,-0.2687009,0.1829106,0.2073167
160.7246,-0.9600475,-2.016496,0.1987586,0.5742183,12.18859,0.2193008,0.3443313,-0.5139505,8.477716,-2.779364,-0.1849021,0.3108298,-0.2645807,-0.1501737,-1.95251,-0.2232628,0.1861774,-1.20087,-0.3645125,-0.7783906,1.515465,4.044172,0.249009,0.424072,-10.77833,0.5059164,0.5163426,4.649551,6.121488,-0.8962748,0.231583,0.4044714,0.095928,0.6365204,-1.681216,0.1491294,-1.292548,-0.2807227,0.1796527,0.1833742
160.8526,-0.01371595,11.17549,0.2628742,0.7192101,0.3653665,0.4729233,0.08417885,7.138303,0.8688716,0.1054552,0.237468,0.4131686,0.04576839,0.204713,3.191449,0.1946353,-1.694019,-0.8369266,-0.08529894,-0.357787,0.5946628,-5.792165,0.2515123,0.4335397,7.403337,0.4983497,0.6229423,0.6557334,-0.1429782,-2.305181,0.2669411,0.4528752,0.1248855,0.5589737,-1.657733,0.1693094,0.886749,-0.2269576,0.191747,0.2049061
160.9806,-1.570322,8.792214,0.4940252,1.03083,-4.107619,0.6583235,0.3935435,-1.647303,10.43907,-7.632319,0.2898618,0.5451943,0.128829,0.5032094,1.256655,0.1959396,1.685018,-0.8344048,-0.1095587,-0.4240405,1.275973,-13.36713,0.2762254,0.4619167,0.6532118,0.5027755,0.7851583,0.03788337,-4.103544,1.463481,0.2607504,0.4026027,0.1228684,0.5705382,-0.1616761,0.1774855,-1.885805,-0.2404601,0.1874475,0.2103037
161.1086,-0.3773071,17.05586,0.4592292,0.9598998,-11.85864,0.5772023,0.172442,-28.91417,9.113948,-3.452101,0.2411273,0.5295709,0.08453918,0.6915343,-3.222556,0.1686394,-1.358716,-0.8295597,-0.1292748,-0.4286827,1.831487,-13.42559,0.2792407,0.4594933,8.827662,0.5058369,0.7432019,17.38945,-1.336474,-1.284516,0.2604685,0.4203975,0.1275035,0.3772886,3.783607,0.172606,0.7935917,-0.2350112,0.1813363,0.2155603
161.2366,-0.5013816,2.816162,0.3327838,0.8946543,8.598619,0.465616,0.3464619,21.22879,10.96305,1.630517,0.1100497,0.4579386,-0.03791637,0.1595611,8.182774,0.00881813,1.404718,-1.01621,-0.2551215,-0.5912749,0.5330166,-1.940345,0.2550189,0.4460892,-0.2536537,0.5180808,0.66096,-9.922054,-11.1867,-3.139163,0.2521275,0.3904015,0.1203089,0.7051341,-5.843897,0.1586396,-0.6415697,-0.2150425,0.1721062,0.2151093
161.3646,-0.9575536,18.17502,0.06466548,0.6927135,-8.258211,0.2773447,0.3874466,-13.2622,8.896073,-1.613093,-0.106355,0.3007752,-0.2368394,0.1013447,3.069413,-0.2422643,-1.712296,-1.178716,-0.3967437,-0.7482242,0.4538525,-11.30777,0.1883276,0.4295638,2.098961,0.4943588,0.3476917,6.98355,-5.04294,-0.6004565,0.2289561,0.4047482,0.1122105,0.3780265,-4.590162,0.1462498,1.249254,-0.2207364,0.1699171,0.223451
161.4926,-1.358012,-18.48481,-0.2592204,0.4588999,14.34199,0.03738579,-0.03814971,0.8465355,-4.150173,-3.846401,-0.3263227,0.06678411,-0.426451,-0.04830414,6.234824,-0.4997342,-0.6787172,-1.324478,-0.4856861,-0.8868604,0.4485607,8.518972,0.1388607,0.4321072,-6.048684,0.4800529,0.6762396,3.450856,-3.772348,1.787206,0.2186724,0.4264014,0.1130984,0.2343843,-8.112869,0.126782,0.03769622,-0.2232505,0.1689449,0.2117807
161.6206,-1.158934,12.45434,-0.2173393,0.5671026,-8.666504,0.2489544,-0.2127979,17.99681,-5.020003,0.1352828,0.07437809,0.2349391,-0.1292657,0.5142429,11.95736,-0.09416973,-0.9664407,-0.8753205,-0.1923399,-0.3475704,0.9236647,-12.18497,0.123731,0.4468816,2.268047,0.4752539,0.6950148,-8.674493,3.515123,-2.269107,0.2560996,0.4175573,0.1448392,0.3453827,-10.01182,0.1495874,0.2844777,-0.1957617,0.1985964,0.2507437
161.7486,-0.3804191,1.697601,0.0438513,0.8902029,14.61545,0.4876231,0.3118425,0.1457798,14.25417,-0.5925063,0.1347874,0.3734847,-0.07936744,0.3090255,-5.242436,-0.0007997463,-2.237253,-0.7838336,-0.1557641,-0.2772639,0.1551377,-3.261293,0.1620853,0.4884124,-16.10019,0.4985475,0.4948442,1.094399,-12.58816,-2.259857,0.2547302,0.3764626,0.1471315,0.1799659,2.210475,0.1614004,-0.08466271,-0.2925109,0.2138801,0.2737489
161.8766,-1.078202,0.596593,0.1039879,0.7993588,-12.1475,0.5164085,0.3647819,-27.68986,-1.664774,-1.024269,0.1029386,0.4018622,-0.1339502,0.3228972,-13.11342,0.03006455,-2.247073,-0.7283698,-0.1378921,-0.2162201,0.101548,-8.34128,0.1888791,0.5028014,13.28245,0.5227243,0.7114713,16.21701,5.870234,-4.151423,0.2491889,0.400601,0.12573,0.4828268,9.523702,0.1788912,-0.4967986,-0.3230618,0.223113,0.286429
162.0045,-0.4517973,11.63679,0.1121413,0.7704621,-9.102313,0.4952726,0.5613609,-13.72018,12.86233,-3.566756,-0.02458147,0.3655898,-0.2402206,0.2607429,1.68819,-0.07573474,-1.593285,-0.7737708,-0.2267693,-0.2896823,0.440923,-2.605523,0.1864313,0.4965892,10.67565,0.5335281,0.5581565,3.91239,-6.639693,-1.243446,0.2469265,0.3918355,0.1092935,0.2176144,4.416682,0.172806,-0.7123289,-0.3468846,0.2208173,0.2824706
162.1326,-0.6162488,1.279889,0.01392901,0.5927692,12.57007,0.3359842,-0.007229632,-7.022907,13.86098,-4.435604,-0.2028686,0.2354959,-0.4267742,0.07439794,-0.8188774,-0.242386,-1.626808,-0.9263018,-0.3275152,-0.4302127,0.1011476,6.669946,0.1701389,0.4830936,-4.700291,0.515597,0.7444116,10.27364,-6.015501,-1.21299,0.2346568,0.4089066,0.09609717,0.4001179,-2.807235,0.1554015,-1.396719,-0.3397608,0.2161648,0.2760473
162.2606,0.4416341,-0.2174859,-0.07159596,0.4057686,3.323295,0.1272816,-0.2649052,7.472729,1.197935,-5.534483,-0.367311,0.1019827,-0.5796532,-0.2945918,-0.7573965,-0.4160644,-0.5764274,-0.9569774,-0.3062899,-0.3993785,-0.4864193,8.058697,0.1903019,0.4730451,-10.05331,0.5104919,0.8497518,-1.066516,-8.669772,-0.8776799,0.2271171,0.4042541,0.08826597,0.2868454,-2.145652,0.1495642,-0.6708139,-0.285013,0.2115285,0.2537327
162.3885,-1.829389,-2.55456,0.07799457,0.7834365,0.958855,0.4537273,0.1954342,-0.4654984,-0.09290756,-1.575847,0.1201168,0.2309091,-0.1617877,0.4681618,-0.7599531,-0.1372518,0.3915102,-0.8475185,-0.168846,-0.2925909,1.945726,1.233193,0.1758351,0.5008607,4.190004,0.5034153,0.6937963,-6.578811,-2.245619,0.4219141,0.2636231,0.4228146,0.1264361,0.3198501,5.084922,0.1401183,-1.017775,-0.1742895,0.2038191,0.2768471
162.5166,-2.461775,6.567908,-0.08864467,0.8235149,-13.96472,0.3799638,0.1021461,10.11029,15.93005,3.647608,0.07399914,0.1864707,-0.1949827,-0.02365215,0.2724541,-0.2836387,-2.42559,-0.9947197,-0.2469228,-0.4465889,0.8267931,-1.362024,0.1324836,0.5181783,7.145317,0.4886602,0.4654172,-4.138518,-6.722491,-1.200629,0.2595335,0.3894085,0.1257632,0.8791968,-1.686089,0.1259344,2.552762,-0.1671403,0.1875215,0.2628976
162.6445,-1.300057,-3.614953,-0.2385157,0.7612487,-26.44433,0.3327082,0.4564986,0.7764375,-21.67536,0.2171023,0.0449065,0.143172,-0.2364689,-0.02669363,9.654104,-0.3488149,0.5814645,-1.080882,-0.3001021,-0.55012,0.6649,9.787743,0.09642769,0.5060717,13.70949,0.4812724,0.2481824,-7.982573,4.197775,-1.153449,0.2536159,0.3490383,0.119175,0.10302,-2.83958,0.115889,-0.383086,-0.1871624,0.1816678,0.2575171
162.7726,-2.182115,-4.349761,-0.3079101,0.5988263,-4.179344,0.234797,0.2838694,1.507117,-10.77298,0.9970393,-0.1349289,0.06149468,-0.4175849,-0.6887678,-3.107339,-0.4701841,2.695987,-1.184402,-0.4144776,-0.7027376,0.89504,6.525209,0.09093786,0.4967707,-3.978283,0.4621976,0.3457709,5.299732,5.093688,0.01219533,0.2398744,0.3211353,0.09834423,0.5769548,2.187625,0.1091293,-1.968775,-0.2382167,0.1876424,0.2478627
162.9005,-2.902399,3.574375,-0.4003232,0.3760333,2.460772,0.06240592,-0.1991192,-22.1936,8.341361,1.148541,-0.3206463,-0.1348451,-0.6283112,0.1734057,12.31323,-0.6136038,-0.1043198,-1.292494,-0.4933117,-0.8348395,1.659325,3.81759,0.07565928,0.4760649,2.809162,0.4679469,0.7715807,11.08218,3.057469,-2.725849,0.2225516,0.3707826,0.06787506,0.169963,-8.152294,0.1006321,-0.582706,-0.2620963,0.1865089,0.2295821
163.0285,-1.434726,4.618256,-0.3488034,0.4011171,-10.13511,0.1751505,0.001667014,-1.989549,9.644357,0.3149222,-0.01911215,0.01133732,-0.4142226,0.350159,-5.818993,-0.2882887,-0.635623,-0.9658231,-0.257204,-0.4579214,0.5023648,4.431314,0.07995106,0.4801845,2.842768,0.4781356,0.6900174,-3.622696,-15.51804,-0.1615321,0.2545425,0.3800461,0.08849616,0.4155526,7.491549,0.1176198,0.5768484,-0.2099303,0.2008811,0.2555092
163.1565,-2.162256,-21.78834,-0.1229637,0.7099196,-44.2932,0.3740457,0.1169152,-10.64653,4.264269,-2.466828,0.01294323,0.08118554,-0.3632121,-0.370563,0.5604822,-0.260417,1.116036,-0.9935485,-0.2944463,-0.5159668,1.416082,3.948188,0.1164484,0.4929636,18.50534,0.4862713,0.4273722,9.47059,3.561185,-0.2859021,0.2515123,0.4098219,0.07618313,0.6767643,-4.70859,0.1176638,-1.13947,-0.2349161,0.1992649,0.2558922
163.2845,-2.202047,13.20136,-0.1082409,0.6037762,4.385483,0.3276747,-0.433688,-13.92458,-0.590378,1.152824,-0.03663298,0.1093084,-0.4232088,0.3513233,5.349872,-0.2815466,-1.1742,-0.9989234,-0.3070928,-0.5155461,0.3080027,-1.283106,0.1198541,0.4843341,-0.4079318,0.4949477,0.8881859,12.63442,-3.955448,-1.854161,0.2489712,0.4068973,0.0749988,-0.05988201,-3.701149,0.1278305,0.4413368,-0.2402265,0.1975675,0.2528636
163.4126,-1.181884,6.921116,-0.130642,0.5269946,21.18376,0.2476442,0.2322329,-4.185863,-4.92563,3.762276,-0.1711739,0.0216698,-0.5562288,0.2466651,-8.889799,-0.3875869,-1.581638,-1.06603,-0.3972536,-0.6461936,-0.07929767,-3.400004,0.1272475,0.4815616,-18.11633,0.5051672,0.3733055,4.094723,4.637236,-4.484627,0.2437364,0.392508,0.07209563,-0.2178302,3.816868,0.119675,0.4875786,-0.2767751,0.1994061,0.2509061
163.5405,-1.497627,-3.285049,-0.2508114,0.3496234,-4.577919,0.09816837,-0.09285484,13.36643,-26.32933,0.9641573,-0.3657875,-0.09737111,-0.744178,-0.4029597,19.10891,-0.5864142,-0.8362396,-1.215455,-0.5035317,-0.818399,1.012954,2.052941,0.1338952,0.4726802,1.377513,0.4922321,0.5500701,-6.6677,12.92908,-2.171022,0.2286848,0.3826618,0.06000221,0.3214751,-17.96645,0.1181671,-0.01229517,-0.2947779,0.1978501,0.2391648
163.6685,-1.519236,14.16955,-0.2560869,0.2969229,4.744608,0.1418587,-0.2091014,-0.7579901,18.26036,-0.819562,-0.1478491,0.04570831,-0.5756977,0.026157,6.349781,-0.2948224,-1.224376,-0.916574,-0.2841107,-0.4725988,0.6609224,-10.29189,0.1148772,0.465165,2.425217,0.4806063,0.6895936,6.914364,-7.1213,-2.733439,0.2506143,0.3697367,0.0660544,0.3692951,-3.022992,0.1342821,0.2774371,-0.2542557,0.2116419,0.2566045
163.7965,-1.010086,-7.340369,-0.02963986,0.625317,9.648965,0.36901,0.4153712,5.844242,4.27552,0.05954243,-0.08443067,0.1018946,-0.5065886,0.09776221,-8.337007,-0.2702393,-1.429572,-0.9615988,-0.3131851,-0.5285323,0.5086106,9.805673,0.1622103,0.4759397,0.08661582,0.4970445,0.4035882,-5.958332,-9.774857,-1.808966,0.2503881,0.4051674,0.06831398,0.2980707,4.523478,0.1456139,0.4676926,-0.2602882,0.2129238,0.2569242
163.9245,0.5358035,-9.272958,-0.03085241,0.5236163,9.799855,0.2615669,-0.003633121,-0.2397305,-8.595383,-4.421872,-0.1450715,0.1473324,-0.5522009,0.4824389,-5.798553,-0.2483873,-0.2133815,-0.9524935,-0.3168756,-0.5229076,-0.5466536,6.677251,0.1408072,0.4725493,-10.49692,0.5227835,0.4315829,0.3898911,9.282505,-1.186862,0.2566292,0.3558683,0.06420068,-0.3013455,4.153743,0.1356873,-0.6385981,-0.2593782,0.2148416,0.2583039
164.0525,0.4114168,11.23515,-0.07743093,0.4742519,14.31211,0.2513363,0.003175934,-15.01877,-6.137242,-5.728352,-0.2594282,0.07578254,-0.6403652,0.01045855,-4.234452,-0.3583594,-1.677117,-1.01108,-0.3971776,-0.646355,0.2276601,-0.3531019,0.1618339,0.4721537,-15.07268,0.4988045,0.6544101,11.85343,7.069934,0.3499709,0.2442399,0.3861369,0.05598393,0.09142606,1.63483,0.1315716,-0.7797306,-0.2896907,0.2173017,0.2581387
164.1805,-2.314292,-7.479427,-0.2097181,0.3223636,6.074733,0.04577545,0.03603114,-4.22178,8.334986,-4.631169,-0.4552948,-0.04138194,-0.8301627,0.08438282,1.272696,-0.5511129,-0.5370206,-1.182089,-0.4867171,-0.7938491,1.146692,-3.494412,0.1387437,0.4576939,-12.10426,0.5117779,0.4715949,2.038982,-2.541044,-0.4030283,0.2375835,0.383695,0.05069663,0.1533553,1.249283,0.1298309,-1.892852,-0.3147568,0.2103432,0.2402417
164.3085,-1.152709,4.722717,-0.1905505,0.3647683,-6.930336,0.2168648,-0.09890052,-0.2581593,8.789856,-1.537941,-0.1381161,0.06216044,-0.5687132,0.703392,8.185273,-0.212586,-1.483544,-0.8563465,-0.2516353,-0.4395027,0.9196572,3.06374,0.1369121,0.4634287,1.880349,0.4812503,0.7486712,8.713174,-6.235172,-1.331795,0.264033,0.4230527,0.06551395,-0.07517126,0.2904194,0.1438717,-1.093791,-0.2649997,0.2197377,0.2566459
164.4365,-1.033612,-2.938341,0.02140327,0.6574162,-9.13715,0.3767761,0.4454008,13.58031,-1.905052,-7.234336,-0.1174094,0.07801692,-0.5332468,0.3192258,7.801525,-0.221693,-1.481165,-0.9101856,-0.3069168,-0.5090959,0.6838528,9.159818,0.1663839,0.4788548,9.468083,0.5078565,0.3695919,0.6535596,8.480493,0.00569981,0.2605037,0.42798,0.06532037,0.03244765,-7.866041,0.1358961,-0.3112864,-0.2732545,0.2212139,0.250421
164.5645,-2.187318,0.8610259,-0.006193013,0.5796305,-11.89332,0.3371594,0.3393999,-1.817687,-14.07933,-3.531905,-0.1579464,0.1799993,-0.558045,0.4392427,-4.100173,-0.2738848,-2.292806,-0.9248775,-0.3179071,-0.5485001,1.052684,-1.318181,0.1699584,0.478224,12.25286,0.4963584,0.5921807,-0.874154,8.493222,-1.145042,0.2611882,0.3759515,0.06245205,-0.09809729,7.01822,0.1449204,0.02080158,-0.2826509,0.2240024,0.2594572
164.6925,-1.152007,12.74796,-0.0212188,0.4957662,5.976863,0.2130741,-0.1693107,5.028368,2.510864,-2.253419,-0.2861561,0.1240482,-0.674727,0.03495511,-2.357817,-0.3937899,-0.7690158,-1.036463,-0.4100689,-0.6804192,0.7559747,-5.068398,0.1868747,0.476446,-2.790625,0.5064012,0.5105001,1.939594,-0.3681009,-0.8754018,0.2542685,0.3263347,0.06717452,-0.1206405,2.702213,0.1273004,-0.7882031,-0.2879432,0.2224735,0.2556313
164.8205,-1.386571,-11.67209,-0.1469842,0.3279992,13.50678,0.0217527,0.03922243,8.06421,-6.273991,-7.033695,-0.4760446,-0.07570907,-0.8627843,-0.3273621,-4.297432,-0.5990457,-0.4460882,-1.174412,-0.4925297,-0.8160369,1.212415,5.401388,0.1700672,0.4662418,-12.73656,0.5204772,0.6060117,-5.397613,0.8431029,1.932077,0.2430761,0.372066,0.05209389,0.3255625,4.613423,0.1288072,-0.8997945,-0.3028989,0.2202607,0.232691
164.9485,-1.929586,4.913377,-0.1414902,0.4385351,-8.195625,0.2383645,-0.5278344,-1.770057,15.01997,-0.9756796,-0.07579167,0.08117125,-0.516239,0.1618213,-0.2835507,-0.1772592,1.995698,-0.8253106,-0.1997737,-0.3904959,0.9540058,-20.66436,0.1312581,0.4668836,3.596016,0.4880234,0.9073326,-7.415779,-7.257035,-1.982787,0.2730839,0.4057087,0.0657184,0.127847,0.3358232,0.1304952,-2.706919,-0.2299909,0.23607,0.2633581
165.0765,-1.361536,-2.506688,0.06188274,0.763731,6.592358,0.4052468,0.7475935,-18.17452,14.54439,-3.846181,-0.0108373,0.171806,-0.4421055,0.4535152,-5.949216,-0.1829801,-0.1894381,-0.860342,-0.2323961,-0.4406229,1.281131,3.97599,0.173381,0.5034673,4.235289,0.5048437,0.4286856,9.301944,-8.624726,2.646268,0.2805718,0.4109165,0.08579987,0.1082192,6.213261,0.1363257,0.1776951,-0.2164871,0.2344927,0.2664405
165.2045,-1.295612,-8.032775,0.03234593,0.6973212,7.726277,0.3570459,0.4271662,11.7036,-0.7530469,-7.966628,-0.04118744,0.1481268,-0.4623137,0.1121627,7.222914,-0.2075891,-1.099211,-0.861103,-0.2327283,-0.4410688,1.167697,8.085423,0.1589106,0.4992404,-7.788691,0.4939834,0.2233367,-4.925482,4.426368,2.352527,0.2757695,0.3797907,0.08825107,0.3180116,-9.252048,0.1452066,0.5174292,-0.2399118,0.2297484,0.2611678
165.3325,-0.3942304,7.424835,0.1168168,0.6493466,1.225289,0.3193889,0.4196064,-5.616039,5.06829,-1.67995,-0.1524596,0.1201442,-0.5466934,0.2329712,-7.922483,-0.2847223,0.1793664,-0.9403548,-0.325839,-0.549082,-0.5634875,1.201134,0.2033028,0.4825081,5.30722,0.5072962,0.3081566,-1.324487,-3.083073,0.1998767,0.2698129,0.3912141,0.07416186,0.01925601,2.301656,0.1420853,-0.8650362,-0.2717411,0.2293801,0.2565676
165.4605,-1.75372,10.51215,0.0056255,0.4896004,-3.122371,0.1566988,0.2496504,18.18311,-2.380571,-4.610954,-0.3314565,-0.01329815,-0.6859634,0.06548988,-3.630704,-0.4511892,-1.44139,-1.100759,-0.4198576,-0.7076783,0.7745353,-4.449592,0.199543,0.4659527,-4.290981,0.5067362,0.2649273,-5.19643,2.336197,-0.6072336,0.2598253,0.4165754,0.05951159,0.002918934,3.006872,0.1151729,0.7518719,-0.2695241,0.2238987,0.244731
165.5885,1.295509,3.094058,0.04261579,0.5069625,7.244612,0.2998775,0.2502913,-6.741655,-13.12764,-4.728261,0.02004752,0.2218464,-0.4107222,0.5073267,1.889648,-0.1098216,0.2918787,-0.768103,-0.1419914,-0.3173164,-0.7641014,4.640573,0.2119003,0.4720427,-9.163157,0.4898379,0.4205405,-2.345271,-0.5708904,-1.914535,0.28065,0.3504466,0.07089348,-0.2021717,1.128524,0.1387036,-0.4610109,-0.2318315,0.2347475,0.2590156
165.7165,-1.18842,6.820606,0.3275416,0.9023679,19.54634,0.5430991,0.4704824,20.52934,-6.806709,-0.4948331,0.1270285,0.3216563,-0.3063916,-0.2931659,-7.878804,-0.06909144,0.3016231,-0.7818834,-0.1704406,-0.3417876,0.4624693,-2.683716,0.2458007,0.500631,-9.84114,0.5091387,0.2708535,-14.87105,2.467047,-1.979455,0.2934355,0.3937614,0.09812921,0.6186961,5.123554,0.1453464,-0.6189593,-0.2190715,0.2333391,0.2608667
165.8445,-1.061411,12.7869,0.3138991,0.8376722,16.47171,0.4970831,0.2093899,-4.482665,-4.226951,-2.581988,0.09432958,0.2585095,-0.3096974,0.137442,0.1631441,-0.07766038,0.1611252,-0.7763088,-0.1724456,-0.3433369,0.6992055,-9.819492,0.2416519,0.5018373,-12.25495,0.5036863,0.6532437,7.372355,-0.9903149,0.8944789,0.2847663,0.4243545,0.094055,0.4114955,0.8454024,0.1441498,-1.025906,-0.2429262,0.2336371,0.2516995
165.9725,-0.6302088,9.729811,0.2849807,0.7959807,-40.31404,0.4118669,0.06090597,-7.999266,7.771635,-8.699591,-0.02161948,0.2976735,-0.3815052,-0.4574123,-1.830489,-0.1844255,0.6310883,-0.9147152,-0.2550839,-0.4727997,0.5622473,-11.20234,0.2395583,0.4955247,14.10136,0.5238682,0.6436409,-3.28724,-8.008917,2.09019,0.2815622,0.3494168,0.08636623,0.5892716,-1.820582,0.1355489,-1.552146,-0.2334665,0.2263361,0.2556716
166.1005,0.1435938,20.36383,0.1772696,0.6355795,-14.70309,0.2665302,0.2846482,4.847219,1.460931,-0.8140153,-0.1909197,0.1055335,-0.5535018,0.1346497,-4.083345,-0.3498083,-1.178496,-1.040951,-0.378742,-0.6465218,-0.06549336,-35.26123,0.2363666,0.478582,9.703554,0.5058407,0.3760651,-17.32665,0.2868856,-2.854555,0.2677982,0.4115026,0.0832926,0.1748228,2.093911,0.1194903,0.6063558,-0.2607198,0.222698,0.2479844
166.2285,0.09836929,8.02796,0.05610361,0.4787977,-5.152668,0.1930856,-0.1843565,-4.906761,-19.80395,-2.084124,-0.1076114,0.153892,-0.4755156,-0.05780265,7.11645,-0.1717348,-0.7882531,-0.8021381,-0.1676137,-0.3288547,0.2525713,1.243796,0.2275175,0.4715447,-0.2868911,0.4975536,0.7730983,10.0262,11.68945,-1.028305,0.282034,0.4043539,0.08506095,0.6097802,-0.7337043,0.1375643,0.8724764,-0.230746,0.231628,0.2562254
166.3565,-1.0803,14.39303,0.3416714,0.9505851,23.37603,0.5726877,0.7641513,13.17637,0.1153451,-4.677608,0.1536247,0.3732762,-0.2415207,1.226211,6.012026,-0.01699662,-0.3193082,-0.7504646,-0.1473998,-0.2871577,0.7169998,-13.25585,0.2590729,0.5121151,-18.68132,0.5185082,-0.03798232,-7.390091,-3.837793,-0.4425693,0.2994422,0.3646657,0.09810106,-0.26728,-4.667618,0.1547309,-0.3561662,-0.2286982,0.2346502,0.2627638
166.4845,-1.532859,8.515877,0.3370846,0.856706,-12.65973,0.532189,0.1369678,2.679477,6.372343,-1.68295,0.1012936,0.2524005,-0.2880145,0.3867568,-6.449851,-0.04169318,-1.579024,-0.7448228,-0.1561842,-0.2989346,1.235644,3.816297,0.2691019,0.5104784,8.649365,0.5232217,0.6702461,-4.32691,5.322063,-2.420581,0.2919358,0.4040807,0.1013211,0.05161474,3.184246,0.1460523,1.575429,-0.2406369,0.2354912,0.2622843
166.6125,-1.615073,-7.215927,0.3593231,0.8444781,16.03423,0.5304803,0.3351431,-6.382141,18.42357,3.194531,0.02309035,0.3011396,-0.3414946,0.4527529,-9.280083,-0.1161144,-0.2626597,-0.7922378,-0.2215694,-0.3832665,0.5873089,7.177727,0.2573278,0.5094552,-14.10964,0.515842,0.6073871,7.840075,-10.39809,-3.571447,0.2886897,0.3896136,0.1036395,0.07131784,7.454359,0.1493859,-1.261122,-0.2571796,0.2326714,0.2643993
166.7405,-0.7589327,-0.910494,0.2785636,0.6984978,9.325154,0.3990782,0.1340111,-9.78671,10.7976,-1.729851,-0.1342836,0.185905,-0.466687,0.1724145,-10.37601,-0.2768077,0.6403175,-0.9180802,-0.3284991,-0.5331249,1.235707,5.714478,0.2487147,0.4976224,-10.67398,0.5126581,0.6125428,0.3102728,-10.03276,-2.549434,0.278231,0.397036,0.08635003,0.2770246,8.221722,0.1433777,-1.50732,-0.2830011,0.2277029,0.2566147
166.8685,-1.730107,-8.758295,0.1590537,0.5177871,12.40277,0.2409179,-0.2246012,-7.962798,-20.4465,-0.8690189,-0.2424959,0.07564908,-0.5614203,-0.03599927,-4.399727,-0.3030958,-1.889528,-0.8545425,-0.2236831,-0.3782699,1.233134,-1.490466,0.2519165,0.4839399,-3.29449,0.5002773,0.7921057,3.792708,12.26862,-3.507488,0.2640626,0.4177627,0.0734692,0.2441947,6.367648,0.1429718,0.05399827,-0.2592761,0.2345985,0.26208
166.9965,-1.275375,4.09559,0.4093235,0.9353114,11.44551,0.5941343,0.08736263,4.868204,-1.669034,-9.542454,0.1451014,0.3935187,-0.234508,-0.04873165,0.2861844,-0.01390154,-1.417661,-0.6561689,-0.1262727,-0.2473596,0.9993703,-0.2859425,0.2611637,0.5121274,-6.301959,0.5293205,0.4299033,3.848056,3.157765,3.114013,0.3026669,0.3745745,0.106565,0.4922583,-5.389506,0.1604457,0.6303438,-0.2685046,0.241079,0.2692419
167.1245,0.5113276,24.09733,0.4085305,0.8885972,-13.08327,0.5495322,0.06555356,11.04955,-4.493289,-3.387395,0.05841148,0.2960659,-0.3108846,0.01201808,3.991639,-0.07807158,0.05900596,-0.7348552,-0.1644149,-0.2965541,-0.314376,-18.86868,0.2747787,0.508867,7.381274,0.5084854,0.6487224,-3.702625,0.826888,0.6584556,0.2932868,0.4203902,0.09974042,0.428396,-3.859769,0.1514829,-1.580603,-0.2464444,0.2405783,0.2699959
167.2525,-0.5628403,-10.09652,0.4128504,0.863255,-7.52993,0.4792746,0.4732137,16.51983,10.52811,-1.790785,0.02128564,0.3575208,-0.3374,0.4213119,3.182048,-0.09642053,-0.2212986,-0.784793,-0.220531,-0.3475817,0.4865322,9.149906,0.2658662,0.5090277,3.33277,0.5441265,0.4970039,-7.298921,0.6530696,-0.5911352,0.2877602,0.3561322,0.1002065,0.00570044,-3.70782,0.1460609,-0.9695373,-0.2505513,0.2388773,0.2593479
167.3805,-0.1057721,-2.999319,0.2927382,0.704774,-11.3044,0.3779427,0.2735999,5.441046,-24.27487,-0.6005502,-0.148241,0.233108,-0.4754638,0.4774546,4.986273,-0.2687988,-0.4307328,-0.9153978,-0.3281366,-0.5243106,-0.4376661,3.282172,0.2718011,0.500738,6.116811,0.5214405,0.385521,2.06952,7.479944,-2.07039,0.2814282,0.3760151,0.09315987,0.1314572,-6.415608,0.1389716,-1.259554,-0.2744276,0.2300498,0.2561059
