t_sec,O11_muM,O12_muM,O21_muM,O23_muM,O32_muM,O33_muM,O34_muM,O42_muM,O44_muM,O45_muM,O53_muM,O54_muM,O56_muM,O64_muM,O65_muM,O66_muM,O75_muM,O77_muM,O86_muM,O87_muM,D11_muM,D12_muM,D21_muM,D23_muM,D32_muM,D33_muM,D34_muM,D42_muM,D44_muM,D45_muM,D53_muM,D54_muM,D56_muM,D64_muM,D65_muM,D66_muM,D75_muM,D77_muM,D86_muM,D87_muM
45.7328,0.6735637,0.1346025,0.04493256,-0.3636465,0.3219649,0.3305744,-2.225418,1.447279,0.8865566,4.897274,0.1395127,-2.183968,0.8096424,-1.701214,0.5203214,0.2615307,1.049439,-0.4116642,0.9010715,-1.7082,0.7083377,0.6528777,0.6261448,0.9157342,0.6695796,0.6302553,-0.1982012,-0.07409709,0.6960639,0.1778623,0.445517,0.09252472,0.4334829,0.3644449,2.644043,0.4494688,0.985266,0.05594141,1.065937,0.5793898
45.8608,0.4987298,0.02652063,-0.1114674,-0.5721656,0.2015524,0.1328151,-2.417984,1.455908,1.368079,3.205511,-0.05630382,-2.323236,0.6369861,-1.877008,3.392366,0.1152254,0.4453652,-0.6295593,0.7399929,-1.91868,0.6876994,0.654268,0.6253226,0.8854114,0.7317012,0.6095329,-0.2198575,-0.3790743,0.549795,1.593621,0.4315796,0.08601501,0.41523,0.3348283,0.5282105,0.4315868,0.8642538,0.02271566,1.065538,0.5638616
45.9888,0.3964875,0.07084043,-0.1679618,-0.6761666,0.348359,0.05236609,-2.506,0.5094164,1.065615,4.299577,0.1467913,-2.135593,0.6662642,-1.550112,1.462935,0.288543,0.7720479,-0.02982198,0.9750283,-1.324614,0.663323,0.7026775,0.6317568,0.8618214,0.7192613,0.5982667,-0.2153983,-0.02897822,0.6006896,0.7542302,0.4333365,0.09053597,0.3994879,0.3615583,-0.585631,0.428223,0.8426369,0.08281747,1.043176,0.5555754
46.1168,0.7917185,0.3953966,0.2131331,-0.2200646,0.5115862,0.4553259,-2.074179,0.9565878,0.5032441,0.02596217,0.3074304,-1.912532,0.8118624,-1.328147,-0.6870481,0.4462743,1.1266,-0.005025991,1.010825,-1.296549,0.6905941,0.715248,0.6395985,0.8752097,0.7769428,0.6191491,-0.1845466,0.07776934,1.171506,4.960153,0.4348659,0.09162519,0.4023893,0.3624799,1.591064,0.4441854,0.6807812,0.05689799,1.03127,0.581724
46.2448,0.8199337,0.4464639,0.1864522,-0.2780285,0.5155829,0.4047152,-2.080885,0.9666638,0.5800357,3.170807,0.2434528,-1.950833,0.7954401,-1.386512,-2.040838,0.4135595,0.7623276,-0.09238723,0.9781978,-1.372683,0.6913546,0.6964685,0.6376367,0.8708646,0.7516162,0.6197993,-0.2052473,0.258809,1.113471,1.273063,0.4289719,0.09351343,0.407526,0.3668413,3.045809,0.4454763,0.8628438,0.04687301,1.029374,0.5747754
46.3728,0.8184381,0.4604873,0.1681153,-0.3452819,0.5878526,0.3532302,-2.130444,1.216063,0.8002365,2.874269,0.1506424,-2.020957,0.7529674,-1.50689,0.03868001,0.3449199,0.6248571,-0.3026136,0.8826016,-1.551777,0.6895445,0.7198813,0.6362303,0.8673317,0.7633834,0.612234,-0.2044646,0.1619568,0.9123976,-0.4588763,0.4235233,0.09126619,0.403667,0.3659724,3.065499,0.4446326,0.8783026,0.02502846,1.030492,0.5673816
46.5008,0.6986847,0.4539231,0.01981535,-0.5270134,0.4762125,0.1888696,-2.281053,-0.2423889,0.9663177,3.613517,-0.03710232,-2.184714,0.6433028,-1.692237,-3.980288,0.2009573,0.2710107,-0.6235927,0.7641255,-1.841839,0.6779966,0.7133928,0.6281538,0.84551,0.8158955,0.5944563,-0.2267658,1.446322,0.6952047,0.8994433,0.4117196,0.0924971,0.3924773,0.3484569,3.017121,0.4333843,0.9291733,-0.001718844,1.020897,0.561136
46.6288,0.5375646,0.3533854,-0.1579551,-0.7310119,0.3830933,0.01071361,-2.478633,-0.1065222,0.5003684,4.800941,0.0001446316,-2.167565,0.59793,-1.572031,3.593226,0.2282054,0.1723331,-0.128049,0.9351423,-1.436915,0.6698457,0.7295976,0.6231011,0.8301371,0.7143528,0.5757994,-0.2254267,0.180106,0.8430449,-0.7843443,0.411496,0.08034894,0.3895563,0.3641049,-0.08486417,0.4273846,1.027854,0.05234068,1.008845,0.5245402
46.7568,0.8492734,0.5947398,0.2221804,-0.2710928,0.7321087,0.4266606,-2.025054,0.9549873,0.8546714,3.488368,0.2670727,-1.866591,0.7769958,-1.263406,-2.307928,0.4456712,0.4196753,0.07879797,0.9831792,-1.358996,0.6849439,0.7458699,0.6405038,0.8498803,0.7332104,0.5958998,-0.2033614,0.6958686,0.718682,2.68952,0.4291797,0.09188857,0.3939513,0.3766317,2.717047,0.4458143,1.007027,0.06912848,1.005042,0.5570743
46.8848,0.9079412,0.6999784,0.2282514,-0.3356019,0.6713166,0.379355,-2.061918,-0.2524391,1.368524,1.841895,0.2026002,-1.920047,0.7383403,-1.351694,-0.05808498,0.3999474,0.7306098,-0.01028348,0.9605443,-1.458365,0.6921386,0.736714,0.6367936,0.8435556,0.7517727,0.6031752,-0.209644,1.399331,0.7237117,2.842606,0.4225188,0.09143104,0.3952536,0.3747141,3.189735,0.4481427,0.6771117,0.05898782,0.9988514,0.5548115
47.01279,0.9073442,0.6844659,0.206953,-0.371309,0.6717181,0.3375378,-2.087105,0.5014252,0.8871848,2.115259,0.1351471,-1.974345,0.7193223,-1.439455,-1.330128,0.3450213,0.4066643,-0.2206719,0.8812864,-1.631825,0.6899365,0.7502714,0.6297268,0.8349644,0.8053815,0.5954179,-0.2078524,1.01168,0.7936155,2.561563,0.4190657,0.08865783,0.390074,0.3688399,3.97752,0.4440996,0.8930123,0.03815252,0.9959104,0.5559666
47.1408,0.7993303,0.6279456,0.03853966,-0.5438846,0.7763147,0.1704038,-2.258555,1.51644,1.284256,4.204513,-0.06466358,-2.137172,0.603698,-1.662332,0.8725368,0.1911446,0.3324291,-0.5651821,0.7726094,-1.884608,0.6826506,0.7480549,0.6234676,0.8097215,0.6689711,0.5815184,-0.2223645,-0.4830677,0.8282858,-1.316699,0.4079441,0.07977919,0.3843614,0.3617402,1.744653,0.4372134,0.7496413,-0.00125011,0.9915119,0.5477465
47.2688,0.6258818,0.4705144,-0.1597154,-0.7428114,0.4722846,-0.02387871,-2.478673,-1.728899,1.115795,1.342785,-0.1993452,-2.303201,0.48195,-1.790366,3.043584,0.08439833,0.06333176,-0.4430634,0.8593348,-1.660064,0.6712548,0.7551386,0.6085536,0.7816736,0.7181396,0.5619804,-0.2362561,2.195692,0.8058243,2.011573,0.3921181,0.08585844,0.3753833,0.3622176,1.544837,0.4245958,0.9926581,0.0288948,0.9849152,0.4693999
47.39679,0.812452,0.5963237,0.1386971,-0.325135,0.656131,0.3294691,-2.096931,1.690799,1.616479,1.159129,0.197068,-1.899802,0.7037286,-1.308778,-3.435231,0.395845,0.6590794,0.01922756,0.9788689,-1.440684,0.6822544,0.7635511,0.6263983,0.7951519,0.7657362,0.580829,-0.221328,0.4801041,0.4730853,3.232862,0.4157881,0.08296236,0.3857579,0.3824535,5.002954,0.4380715,0.7692206,0.06701155,0.9799324,0.5343477
47.52479,0.9458194,0.7212752,0.2171574,-0.3162503,0.6209883,0.3475159,-2.076856,-0.4781777,0.7149677,4.712042,0.1491718,-1.941808,0.7032496,-1.380779,5.25168,0.3573562,0.4594778,-0.1093778,0.9408922,-1.534205,0.6930263,0.7520238,0.6285569,0.7888152,0.8289925,0.5882121,-0.2071648,1.177646,0.9446394,-0.8817248,0.4074731,0.08341521,0.3770874,0.3737654,-1.862445,0.441864,0.8986636,0.05566899,0.9750193,0.524008
47.65279,0.9307576,0.7159958,0.1699376,-0.3516044,0.617821,0.3020182,-2.110986,1.274691,0.8982115,0.2696109,0.1030232,-1.980856,0.6749424,-1.440146,0.7162687,0.3169295,0.43988,-0.2319266,0.8780544,-1.664038,0.6891254,0.756914,0.6290734,0.7730722,0.8128531,0.585318,-0.2227659,0.3748267,0.8378845,2.736423,0.4041097,0.08358023,0.3824296,0.3734387,2.143382,0.4431911,0.8682492,0.0414591,0.9766408,0.5431416
47.78079,0.8302127,0.6659244,0.02974346,-0.5134977,0.674483,0.1490279,-2.260697,0.5707195,0.8916419,1.759814,-0.0885868,-2.129197,0.5694282,-1.655409,-0.1163531,0.1659722,0.3615244,-0.573267,0.7731407,-1.920913,0.6824645,0.747049,0.6183488,0.7545467,0.7173558,0.5733883,-0.2262486,1.371868,0.9346169,2.006205,0.3976092,0.07346294,0.3772947,0.3598514,1.019086,0.4357266,0.7649673,0.001393285,0.9727046,0.5427812
47.90879,0.6561431,0.4991232,-0.1704922,-0.7050766,0.5030972,-0.0352455,-2.496076,2.283543,1.218523,2.16827,-0.301887,-2.349805,0.4209326,-1.914309,3.332991,-0.01087036,0.1812278,-0.9848799,0.6535165,-2.219003,0.6710595,0.7621111,0.6131411,0.7296858,0.7268564,0.5520141,-0.2364784,-1.056159,0.663601,1.617089,0.3817572,0.07536617,0.3709064,0.3617347,1.692187,0.4241184,0.9063533,-0.02340149,0.973366,0.5189062
48.03679,0.4870338,0.3088797,-0.2788128,-0.7390054,0.2784086,-0.08891183,-2.574993,0.4746078,0.6709291,1.958975,-0.04090969,-2.162422,0.5143322,-1.548955,3.646047,0.171589,0.2258,-0.2644716,0.9075638,-1.608443,0.6636652,0.7655394,0.6080709,0.7226607,0.8376842,0.537949,-0.2387423,0.4807022,1.054633,1.00757,0.3895109,0.0720181,0.3697081,0.3722762,-0.608476,0.4267596,0.9167964,0.05428205,0.9597481,0.4979101
48.16479,0.8426178,0.5467893,0.09544872,-0.3446733,0.5563232,0.2681285,-2.158903,1.725607,1.219994,-0.1262482,0.06906975,-2.033021,0.6166509,-1.445834,0.4444618,0.2746138,0.4399835,-0.2833645,0.8729379,-1.654789,0.6870263,0.7537825,0.6209924,0.7480735,0.7821077,0.5720139,-0.2335694,-0.5605969,0.6680526,3.857965,0.3901173,0.08114937,0.3731194,0.3670096,1.730037,0.4344591,0.8500789,0.03663268,0.9635521,0.5326392
48.29279,0.8247069,0.5360712,0.05832202,-0.4137345,0.6323734,0.2154688,-2.247017,-0.6058358,0.8656748,3.681237,0.01168983,-2.067675,0.6025026,-1.518216,2.310698,0.2239479,0.3796255,-0.3398081,0.8541337,-1.697306,0.6820117,0.7565818,0.6198517,0.7445171,0.7597558,0.5707244,-0.2234901,1.326603,0.9100003,1.161647,0.3973836,0.07263067,0.3712402,0.3698874,-0.4977777,0.436371,0.806497,0.03900928,0.9567153,0.5203112
48.42079,0.8010051,0.5263886,0.03378384,-0.4474712,0.5138763,0.1520057,-2.296731,0.7956741,1.275966,1.45273,-0.08622928,-2.182065,0.5720257,-1.662283,-1.382606,0.08862568,0.2612374,-0.6123352,0.765098,-1.970606,0.6807302,0.7584139,0.6152268,0.7401809,0.7712699,0.5653443,-0.2269244,0.6284997,0.6615053,2.101317,0.3908795,0.06232361,0.3736844,0.3634113,2.876686,0.4165585,0.8785762,0.01679395,0.9568102,0.5228378
48.54879,0.6424225,0.4582151,-0.1570252,-0.643126,0.3519755,-0.03776131,-2.491901,-0.1287743,0.2927886,4.793827,-0.3014104,-2.371357,0.423548,-1.900382,-3.257268,-0.04917974,0.1638678,-0.9641891,0.6360964,-2.193599,0.6699303,0.7316952,0.602446,0.7202718,0.7871875,0.5553253,-0.2446017,1.518919,0.9784212,0.6102875,0.3735613,0.06610689,0.3655674,0.3552161,3.665156,0.4165896,0.8290866,-0.02068985,0.9636888,0.5185888
48.67679,0.4570997,0.2627065,-0.3575229,-0.8627627,0.3162482,-0.2205051,-2.710094,-0.07125867,0.1471336,1.229683,-0.4962861,-2.546579,0.2752769,-2.092802,-1.756828,-0.1840763,-0.03348054,-1.005226,0.6581509,-2.10164,0.6557387,0.7462826,0.5831359,0.7133759,0.7544511,0.5353332,-0.2557513,0.7299224,1.109608,3.462399,0.3571107,0.06186654,0.3556427,0.3501871,2.442355,0.4089072,0.7696623,-0.01547529,0.9594428,0.43239
48.80479,0.554548,0.2818186,-0.1475407,-0.5480562,0.5069756,0.03380211,-2.439011,0.5353117,1.104894,5.716837,-0.1191636,-2.213246,0.4668702,-1.619653,-1.627627,0.1143416,0.410249,-0.4562668,0.7832301,-1.820645,0.6632544,0.7595389,0.5976804,0.7275249,0.7147479,0.5400023,-0.2438391,0.6996101,0.639479,-0.2147021,0.3816189,0.07034832,0.3660368,0.3696109,3.15323,0.4213376,0.7485701,0.04146272,0.953774,0.5120407
48.93279,0.6925629,0.4403254,-0.07560515,-0.5361263,0.4091626,0.04189356,-2.410756,0.981973,0.7223887,1.225445,-0.2381969,-2.290094,0.4140685,-1.755784,0.3979865,0.03752733,0.2832505,-0.6575643,0.7268035,-2.003863,0.6784383,0.7395229,0.5997301,0.7220445,0.7298457,0.5540193,-0.245273,-0.4182132,0.8915727,1.795413,0.3731318,0.06388996,0.3675042,0.3593543,2.768651,0.4229568,0.7527097,0.0223409,0.9507647,0.4964967
49.06078,0.6338285,0.3796105,-0.1323282,-0.5928135,0.3691203,-0.0216277,-2.492362,0.635168,0.7474361,-0.5071333,-0.2967567,-2.323144,0.401916,-1.802693,-1.031031,-0.006177533,0.4088695,-0.7574638,0.6837659,-2.083453,0.6712141,0.7375433,0.5955787,0.7231119,0.7819487,0.5514785,-0.2453582,-0.3278794,0.7750542,3.371392,0.3786118,0.06327031,0.3654879,0.3567787,3.417427,0.4228933,0.6344123,0.006167825,0.9514394,0.5097989
49.18879,0.5302283,0.2707259,-0.2768458,-0.7422652,0.2771298,-0.1503674,-2.631467,0.8875986,0.7384539,0.9884944,-0.4629948,-2.480726,0.2876994,-2.022247,0.5786424,-0.1433588,-0.2165882,-1.133491,0.5504219,-2.320726,0.6599972,0.7535071,0.5891899,0.7104303,0.7615332,0.5412723,-0.257592,-0.8871445,0.8553761,3.094299,0.3629673,0.05333281,0.362195,0.3541827,1.407263,0.4131944,0.9837945,-0.02184194,0.9622671,0.5205631
49.31678,0.3332419,0.1130603,-0.4959729,-0.9326668,0.0892594,-0.345085,-2.85323,-1.74607,-0.02305144,3.468376,-0.689623,-2.685159,0.1557722,-2.25646,5.732566,-0.3220938,-0.1936391,-1.549255,0.4257063,-2.620124,0.6509336,0.7438415,0.5771438,0.6923792,0.778549,0.5236315,-0.2697636,2.063923,1.114335,1.136858,0.3479239,0.04880806,0.348026,0.3385454,-0.979107,0.4040323,0.7759778,-0.04837326,0.9639305,0.513291
49.44478,0.1432887,-0.07346248,-0.6285337,-1.020486,0.04735142,-0.4508014,-2.990436,-1.502876,0.5044669,2.034441,-0.4711829,-2.571576,0.2106359,-1.950976,1.641336,-0.168348,-0.1400087,-0.7326811,0.6853858,-2.001198,0.6355298,0.7446943,0.5670137,0.6836336,0.7263267,0.5044156,-0.2777197,1.262977,0.7504572,1.238656,0.3616163,0.05145363,0.3496598,0.3530815,0.5500824,0.4045747,0.913376,0.0225709,0.9475163,0.4578283
49.57278,0.5389814,0.2447525,-0.1876502,-0.5813267,0.2297358,-0.05182787,-2.518464,-2.372531,0.718831,1.95944,-0.3302474,-2.373363,0.3390746,-1.75767,-0.4863621,-0.01470909,0.1350335,-0.697684,0.670157,-2.01703,0.6625629,0.7529123,0.5879977,0.7126269,0.7911373,0.5370555,-0.2646244,2.713843,0.787223,2.39831,0.3764,0.06316383,0.3565031,0.3517684,1.909304,0.4152718,0.8418837,0.02584837,0.950268,0.5013897
49.70078,0.5210777,0.2320853,-0.2238647,-0.6578149,0.3606966,-0.1097619,-2.604152,-0.9901151,-0.09757064,2.725124,-0.3738298,-2.410954,0.2968388,-1.837162,-0.9740416,-0.05926324,-0.157447,-0.7354969,0.6550356,-2.099261,0.6624587,0.7683473,0.5885047,0.7059089,0.6852574,0.5358012,-0.2507077,1.564096,1.171542,2.491845,0.3719215,0.05450288,0.3573287,0.355848,2.472013,0.4179395,1.010517,0.02213922,0.9481448,0.4953746
49.82878,0.5119322,0.2387107,-0.2583497,-0.6953524,0.1788165,-0.1557239,-2.639338,0.2337475,-0.002588103,1.144384,-0.4760177,-2.502912,0.2573534,-1.965827,0.2577817,-0.1339278,-0.05133952,-0.9698151,0.5578222,-2.261227,0.6585206,0.7623433,0.5879585,0.6948728,0.8031219,0.5352771,-0.2595142,0.2588477,1.097633,1.69182,0.3683314,0.06129004,0.3553988,0.3486553,2.431895,0.4173821,0.8672894,0.002111639,0.9527775,0.5070332
49.95678,0.3631175,0.1491618,-0.4255639,-0.8835009,0.08820589,-0.3274773,-2.820642,1.136873,0.7326627,1.013695,-0.6602657,-2.664876,0.1368094,-2.183702,0.1182797,-0.2822881,-0.03178492,-1.315159,0.4360192,-2.52276,0.6511921,0.7633756,0.5818838,0.6777189,0.7542434,0.521866,-0.261418,0.1105989,0.5936035,2.317663,0.3579555,0.06280178,0.3486755,0.3481819,0.4936402,0.4091083,0.7027438,-0.0291487,0.9568657,0.5091541
50.08478,0.1837109,0.02608558,-0.6188031,-1.076701,-0.06464487,-0.5160156,-3.018186,-1.094162,-0.2064869,0.8566089,-0.821178,-2.826268,0.02103621,-2.317626,-0.02793857,-0.4026705,-0.3617961,-1.157395,0.5394982,-2.329278,0.6407794,0.7561915,0.5723194,0.6523954,0.7587395,0.5005761,-0.2775314,1.541056,1.05835,2.04725,0.350987,0.05864913,0.3354306,0.3371439,1.308296,0.4002098,0.9249467,0.000163807,0.9432867,0.4221798
50.21278,0.3730918,0.1349777,-0.2826117,-0.6448176,0.3214534,-0.157704,-2.632705,0.0708512,0.4945999,1.955663,-0.3531563,-2.38755,0.2722946,-1.760306,2.552095,-0.03474545,0.001278347,-0.5535222,0.6887403,-1.998719,0.6488117,0.7572934,0.5915288,0.6810721,0.7564496,0.5210627,-0.2508615,1.133897,0.8595452,1.780272,0.3796996,0.06600332,0.3488166,0.3643365,0.6464702,0.4144891,0.918256,0.06508688,0.9417128,0.4862855
50.34078,0.5588778,0.3351256,-0.1537541,-0.5924309,0.3179205,-0.07553013,-2.537869,0.2164489,0.7300346,3.557039,-0.3837486,-2.408663,0.2807691,-1.806141,2.998986,-0.0562069,-0.07983171,-0.6181394,0.6545589,-2.067317,0.6656789,0.7531087,0.5974212,0.6910737,0.7747412,0.5372552,-0.2485775,0.6618933,0.7649538,0.004472875,0.379363,0.06680307,0.3480766,0.3541649,-0.7568256,0.4206392,0.9730822,0.04849282,0.943166,0.4812272
50.46878,0.5491557,0.3316734,-0.1765755,-0.6180357,0.3333752,-0.09746337,-2.550751,0.367035,0.5519071,3.071664,-0.3861379,-2.419999,0.274191,-1.848867,-0.4543163,-0.07383917,0.1397348,-0.7112695,0.6266859,-2.15463,0.6634173,0.7728919,0.5965629,0.6907017,0.7691309,0.5370414,-0.2540799,0.8749527,0.85011,2.00328,0.3771595,0.06772546,0.3568616,0.3595135,2.625634,0.4215316,0.7839639,0.03944306,0.9409122,0.4981119
50.59678,0.4667284,0.2683076,-0.3032305,-0.7549275,0.2706954,-0.2161261,-2.677798,-0.7605359,0.4181018,2.995673,-0.5590485,-2.564025,0.201732,-2.048264,2.843874,-0.196933,0.05924835,-1.020523,0.5191858,-2.391789,0.6600626,0.774628,0.5901543,0.6849179,0.7674756,0.53624,-0.2619599,1.321628,0.8503596,2.779332,0.3805591,0.07239926,0.3467962,0.3568276,-2.509159,0.4148289,0.7181711,0.01324666,0.9464711,0.5084563
50.72477,0.3104614,0.1415812,-0.4734391,-0.9381778,0.1179234,-0.3827167,-2.889647,-0.3037336,0.06026495,1.606507,-0.7355403,-2.727067,0.06397024,-2.256815,1.851491,-0.3560838,-0.02680776,-1.371446,0.412571,-2.635817,0.6495498,0.7606194,0.5796277,0.6715513,0.7976329,0.5213009,-0.2589786,0.7910035,1.106354,2.465929,0.3655992,0.06217336,0.3445568,0.347033,1.473251,0.4124003,0.6695482,-0.005507983,0.9548588,0.478231
50.85278,0.1768453,0.008269547,-0.5178061,-0.9321026,0.002149204,-0.4124348,-2.899356,-0.9548848,0.02377774,4.008557,-0.4601558,-2.504389,0.1802148,-1.862611,3.639434,-0.1338791,-0.1251466,-0.552582,0.6836543,-1.983297,0.63898,0.7661743,0.5777708,0.6655691,0.8174828,0.5111947,-0.2662207,0.7927163,1.025717,-0.5796179,0.3933254,0.07079878,0.34817,0.3645803,-1.981863,0.412169,0.9982132,0.07350189,0.9448313,0.4668781
50.98077,0.5452313,0.31247,-0.1235095,-0.5649174,0.3446899,-0.06775032,-2.50849,-0.01600897,1.288266,1.30201,-0.3273278,-2.347646,0.2875484,-1.767302,2.377822,-0.02405249,0.0949847,-0.5368029,0.6724066,-2.025386,0.664403,0.7749286,0.6008728,0.7012316,0.7663549,0.5502191,-0.243995,0.307797,0.6421366,-0.1048913,0.3965141,0.08312418,0.3548181,0.371939,1.616661,0.4196389,0.910098,0.06707099,0.9460707,0.4993207
51.10877,0.5505811,0.3655625,-0.1289378,-0.6094112,0.2903368,-0.0950472,-2.527784,0.8762269,-0.4208097,1.531813,-0.3410639,-2.364675,0.2786016,-1.774623,-1.032159,-0.028157,0.2405365,-0.5059376,0.6787031,-1.98978,0.6603896,0.7548802,0.5981917,0.7029379,0.8015743,0.5558342,-0.2480501,-0.1552626,1.347347,2.44423,0.3998417,0.08104204,0.3589422,0.3725963,1.158498,0.4214694,0.8476179,0.06763476,0.9487874,0.4838719
51.23677,0.5649897,0.355744,-0.1448838,-0.6487362,0.4018223,-0.1228896,-2.556216,0.2428622,0.5037122,3.574487,-0.4353782,-2.401134,0.2621654,-1.863785,1.208008,-0.08112033,0.1185586,-0.6848732,0.61356,-2.135813,0.6580249,0.7928684,0.6019177,0.6965455,0.7575649,0.555262,-0.2371955,0.1157948,0.8231961,1.552438,0.4095591,0.07358157,0.3590832,0.3594567,1.661489,0.4209701,0.8061236,0.0449941,0.9479337,0.488517
51.36477,0.4533159,0.3352392,-0.2945856,-0.8146266,0.3742715,-0.2544681,-2.672969,-2.020742,0.7061893,2.639177,-0.5614516,-2.549705,0.1697576,-2.041712,1.785428,-0.2026117,-0.06349576,-0.9835452,0.5060911,-2.387261,0.6567189,0.7714555,0.5949239,0.6925731,0.7841943,0.5472516,-0.2499392,1.874228,0.7406088,1.791659,0.3972178,0.08318438,0.3626837,0.3611728,1.488269,0.4210411,0.8611778,0.02563455,0.9563954,0.4999695
51.49277,0.30651,0.2376289,-0.4720269,-0.9659564,0.1978665,-0.3969874,-2.842558,-0.7200888,-0.01445979,1.967539,-0.5859706,-2.58779,0.1183849,-2.03361,3.196002,-0.2156766,0.06545479,-0.5767331,0.6589488,-2.005782,0.6495408,0.7733077,0.5846535,0.6767905,0.7554536,0.5328279,-0.2590176,0.8952132,1.313493,1.011567,0.4084558,0.0796546,0.3580785,0.3639736,0.4490485,0.4151234,0.8214234,0.06795008,0.9481402,0.4452601
51.62077,0.563362,0.355568,-0.1111323,-0.540835,0.3699228,-0.02524299,-2.434669,0.2964117,0.3783987,2.42599,-0.2527065,-2.297438,0.3290843,-1.676033,0.8782139,0.02260041,0.2215861,-0.3154376,0.7176502,-1.913902,0.6663402,0.7996642,0.5985608,0.7184986,0.799216,0.5627992,-0.2368666,0.1395034,1.081198,2.893358,0.4249236,0.1022954,0.3726988,0.3715438,2.472666,0.4343827,0.8888431,0.0971744,0.953314,0.5055577
51.74877,0.6193985,0.4485522,-0.1133386,-0.6023138,0.3928631,-0.05135351,-2.468158,3.173714,0.986361,1.010719,-0.2903046,-2.322126,0.3133306,-1.736716,1.280054,-0.01086459,0.2856269,-0.3660501,0.7056343,-1.951412,0.6711621,0.7861328,0.5991433,0.7200851,0.7986273,0.5725221,-0.2321852,-1.683219,0.7022913,2.865585,0.4257625,0.09563512,0.3704694,0.3703825,2.25686,0.4348284,0.9008962,0.09345242,0.9549723,0.4939832
51.87677,0.6242962,0.4706648,-0.1037241,-0.6062932,0.3205416,-0.05890337,-2.461977,1.094069,0.8893078,4.626713,-0.3151762,-2.339943,0.3200006,-1.794533,0.6911358,-0.03753715,0.2396435,-0.4415534,0.6615199,-2.028466,0.6676032,0.7909447,0.6037797,0.7283169,0.8779303,0.5805526,-0.2240548,-0.17676,0.6570582,-0.6802876,0.4324546,0.09639798,0.3741889,0.3663961,2.093421,0.4338832,0.9166989,0.07858423,0.9588391,0.509182
52.00477,0.521574,0.3990196,-0.2319443,-0.7394695,0.3262742,-0.1660716,-2.590074,1.014985,0.04760633,1.76235,-0.4547972,-2.482761,0.2361084,-1.980003,0.4759304,-0.1576204,-0.0198129,-0.6958962,0.5614795,-2.224211,0.6623613,0.7914348,0.6005281,0.7172574,0.8110933,0.5715683,-0.2310597,0.3873072,1.09131,2.772015,0.4267922,0.1040369,0.3665693,0.3563316,2.324872,0.4281514,0.8973395,0.06638975,0.9710422,0.5057325
52.13277,0.3639594,0.2876947,-0.3989975,-0.9060467,0.05712832,-0.3182759,-2.767196,0.07123351,0.09342236,0.2342214,-0.6214185,-2.609864,0.1207051,-2.194277,2.69809,-0.3034275,-0.0281195,-0.9172571,0.518436,-2.292459,0.6542568,0.7808493,0.5922609,0.7058991,0.840914,0.5614539,-0.237484,2.340376,0.9836623,2.715449,0.4190733,0.09166863,0.3610932,0.3625703,0.3141332,0.4249129,0.8042826,0.05600889,0.9761538,0.4630022
52.26077,0.3590444,0.2718568,-0.2791762,-0.6791973,0.2336804,-0.1289034,-2.543802,0.197777,1.318332,2.119658,-0.166568,-2.24946,0.3483749,-1.647036,1.349409,0.03855561,0.3241357,-0.05571017,0.8137849,-1.658928,0.6484672,0.7488759,0.602142,0.713954,0.8521243,0.5630735,-0.2408772,0.5944567,0.7844104,0.6958365,0.4501902,0.1042354,0.3769273,0.3835739,1.64743,0.4336792,0.8606883,0.1423005,0.9649025,0.5046817
52.38877,0.7070801,0.5161764,0.02823476,-0.3872043,0.4298696,0.1668852,-2.253693,0.4026861,0.8321939,3.686744,-0.0578362,-2.115254,0.4618484,-1.54959,1.23979,0.1314128,0.3154549,-0.005375626,0.8146893,-1.66351,0.6762205,0.7839116,0.6115789,0.7462813,0.8332148,0.5965669,-0.2090988,0.8790128,0.9231198,0.2654399,0.4638735,0.1029537,0.3854671,0.3792938,1.898058,0.4418354,0.9219925,0.1309059,0.9699093,0.5339683
52.51677,0.7502588,0.5982485,0.03913634,-0.4110457,0.4097019,0.164644,-2.232574,2.849737,0.4477388,1.774392,-0.03014254,-2.105492,0.5135275,-1.555129,-1.242329,0.1365603,0.5346671,-0.004845323,0.8118811,-1.628864,0.6783025,0.7750091,0.6133271,0.7554747,0.853201,0.6081374,-0.2144647,-1.395893,1.175,2.564292,0.4733268,0.1112492,0.3919181,0.3838587,1.446187,0.4493954,0.8657758,0.1347272,0.9724063,0.5296038
52.64476,0.7423249,0.6249992,-0.0003853575,-0.4882236,0.5343148,0.1066681,-2.293038,1.368009,1.066711,6.175296,-0.1113893,-2.188831,0.4706872,-1.688343,-0.04585107,0.06577399,0.2926303,-0.2310314,0.7237602,-1.795502,0.6817656,0.7840509,0.6074516,0.7570158,0.7969396,0.6131176,-0.2070536,0.2677157,0.7911305,0.4796987,0.4640892,0.1125932,0.3992426,0.3784047,2.659347,0.4487644,0.9914451,0.1096656,0.9823442,0.5358114
52.77276,0.621149,0.537393,-0.161346,-0.6369729,0.4349779,-0.02460289,-2.445978,1.288933,1.11481,0.2608611,-0.2682547,-2.322321,0.3904389,-1.873935,0.6932425,-0.06501074,0.289967,-0.5286821,0.6165581,-2.010057,0.6760004,0.7942637,0.6045306,0.7349942,0.8362004,0.5988491,-0.2209485,-0.05255252,0.5876971,2.419658,0.4616577,0.1076794,0.3906176,0.3716571,1.089984,0.4439411,0.8136426,0.08564536,0.9874939,0.5298298
